,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7854,67,0,20,0.7436561040272692,4
1,7837,84,0,21,0.742046458780457,7
2,7786,135,0,20,0.7372175230400202,11
3,7561,360,0,18,0.7159133947733872,13
4,7475,446,0,14,0.7077704835248075,15
5,7450,470,1,31,0.7054349198333544,20
6,7365,555,1,28,0.697386693599293,23
7,7344,576,1,24,0.6953983082944073,26
8,7231,689,1,14,0.6846989016538315,30
9,7222,698,1,15,0.6838467365231662,31
10,7188,732,1,18,0.6806274460295416,32
11,7178,741,2,18,0.6797121575558642,33
12,7146,773,2,22,0.6766822370912764,35
13,7127,792,2,16,0.6748832218154274,35
14,7110,809,2,19,0.6732735765686151,37
15,7099,819,3,16,0.6722636030804191,37
16,7089,829,3,16,0.6713167529352354,37
17,7067,851,3,20,0.6692336826158313,38
18,7052,866,3,24,0.6678134073980558,39
19,7036,882,3,21,0.6662984471657619,39
20,6786,1130,5,193,0.642690316879182,43
21,6694,1222,5,67,0.6339792955434921,44
22,6678,1238,5,27,0.6324643353111981,44
23,6673,1243,5,14,0.6319909102386063,44
24,6666,1249,6,15,0.6313596768084838,44
25,6639,1276,6,25,0.6288031814164878,46
26,6629,1285,7,15,0.6278878929428102,47
27,6621,1293,7,14,0.6271304128266633,47
28,6606,1308,7,15,0.6257101376088877,48
29,6592,1322,7,19,0.6243845474056307,52
30,6579,1335,7,25,0.6231536422168917,53
31,6446,1467,8,20,0.6105920969574549,54
32,6435,1478,8,19,0.6095505617977529,56
33,6432,1480,9,17,0.6092980684257038,56
34,6329,1583,9,21,0.5995455119303118,56
35,6312,1600,9,23,0.5979358666834995,57
36,6275,1637,9,26,0.5944325211463198,57
37,6266,1645,10,19,0.5936119176871607,58
38,6252,1658,11,27,0.5923178891554097,60
39,6170,1740,11,18,0.5845537179649034,60
40,6166,1743,12,21,0.584206539578336,61
41,6153,1756,12,29,0.5829756343895973,63
42,6091,1818,12,25,0.5771051634894584,63
43,6077,1831,13,21,0.5758111349577073,64
44,5994,1914,13,18,0.5679522787526827,64
45,5930,1978,13,24,0.5618924378235071,64
46,5889,2018,14,22,0.5580419138997602,66
47,5880,2026,15,14,0.557221310440601,66
48,5877,2027,17,20,0.5570003787400581,66
49,5874,2028,19,17,0.5567794470395152,66
50,5857,2042,22,24,0.5552644868072213,67
51,5784,2114,23,23,0.5483840424188866,69
52,5437,2461,23,27,0.5155283423810126,69
53,5249,2649,23,24,0.4977275596515592,69
54,5217,2678,26,19,0.49479232420148966,69
55,5215,2679,27,19,0.4946345158439591,70
56,5136,2758,27,19,0.4871543996970079,70
57,5017,2875,29,20,0.4759500063123343,70
58,5015,2877,29,16,0.4757606362832975,72
59,4983,2906,32,21,0.47282540083322816,72
60,4973,2914,34,21,0.4719416740310567,72
61,4966,2919,36,21,0.47134200227244033,74
62,4925,2959,37,30,0.4674914783486933,74
63,4917,2966,38,15,0.46676555990405255,75
64,4880,3002,39,30,0.46329377603837907,77
65,4876,3005,40,14,0.46294659765181156,77
66,4875,3001,45,22,0.4630097209948239,77
67,4771,3105,45,23,0.4531624794849135,77
68,4770,3104,47,15,0.45313091781340736,77
69,4769,3105,47,14,0.45303623279888905,77
70,4770,3104,47,18,0.45313091781340736,77
71,4658,3213,50,24,0.44262088120186843,77
72,4654,3217,50,24,0.442242141143795,78
73,4643,3226,52,18,0.4412637293271051,79
74,4644,3224,53,18,0.4413899760131296,79
75,4644,3222,55,12,0.44145309935614185,79
76,4637,3228,56,27,0.4408218659260194,79
77,4617,3246,58,22,0.43899128897866435,79
78,4567,3295,59,19,0.43428859992425195,79
79,4564,3295,62,16,0.4340992298952152,80
80,4566,3292,63,15,0.43432016159575815,80
81,4565,3292,64,19,0.43425703825274586,81
82,4566,3291,64,10,0.43435172326726423,81
83,4551,3305,65,18,0.43296300972099483,82
84,4471,3385,65,19,0.42538820855952525,82
85,4335,3520,66,21,0.4125426082565332,83
86,4309,3545,67,24,0.4101123595505618,84
87,4307,3547,67,16,0.409922989521525,84
88,4274,3578,69,21,0.40686150738543114,84
89,4258,3590,73,27,0.40547279383916174,85
90,4253,3593,75,26,0.4050624921095821,86
91,4252,3593,76,15,0.4049993687665699,86
92,4227,3617,77,18,0.40266380507511684,87
93,4200,3642,79,14,0.4001704330261331,88
94,4183,3655,83,17,0.39868703446534526,88
95,4121,3712,88,20,0.392974371922737,88
96,4107,3724,90,22,0.39171190506249215,88
97,4096,3733,92,24,0.39073349324580225,88
98,4093,3734,94,24,0.3905125615452594,88
99,4069,3757,95,25,0.38827168286832475,88
100,4047,3777,97,23,0.3862517358919328,88
101,4048,3776,97,14,0.3863464209064512,89
102,4043,3778,100,23,0.38596768084837774,89
103,4039,3779,103,33,0.3856836258048226,89
104,3831,3987,103,13,0.3659891427850019,89
105,3831,3982,108,21,0.3661469511425325,89
106,3817,3994,110,21,0.3648844842822876,89
107,3501,4309,111,597,0.3349955813659891,101
108,3426,4382,113,188,0.3279573286201238,104
109,3415,4392,114,48,0.3269473551319278,105
110,3394,4413,114,27,0.32495896982704203,106
111,3396,4409,116,18,0.32521146319909106,107
112,3389,4414,118,27,0.3246117914404747,110
