,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7800,121,0,25,0.7385431132432774,6
1,7775,146,0,25,0.7361759878803181,13
2,7664,257,0,16,0.7256659512687792,13
3,7527,394,0,18,0.7126941042797627,15
4,7516,405,0,17,0.7116525691200606,18
5,7509,411,1,15,0.7110213356899381,20
6,7489,431,1,19,0.7091276353995707,21
7,7311,609,1,20,0.6922737028153011,23
8,7299,621,1,24,0.6911374826410807,25
9,7289,630,2,18,0.6902221941674032,28
10,7082,837,2,25,0.6706223961621008,29
11,7073,845,3,16,0.6698017927029415,29
12,7047,871,3,20,0.667339982325464,32
13,6985,933,3,16,0.6614695114253252,33
14,6860,1058,3,20,0.649633884610529,35
15,6854,1063,4,14,0.6490973361949248,35
16,6845,1072,4,17,0.6482451710642595,35
17,6835,1082,4,22,0.6472983209190758,36
18,6825,1092,4,18,0.6463514707738921,38
19,6819,1098,4,20,0.6457833606867819,38
20,6670,1245,6,186,0.6317384168665573,45
21,6614,1300,7,61,0.6264676177250347,45
22,6527,1387,7,34,0.6182300214619366,45
23,6519,1394,8,21,0.6175041030172959,47
24,6492,1419,10,22,0.615010730968312,49
25,6397,1514,10,19,0.606015654589067,49
26,6276,1634,11,17,0.5945903295038506,49
27,6273,1637,11,22,0.5943062744602955,50
28,6213,1697,11,21,0.5886251735891933,50
29,6203,1707,11,21,0.5876783234440096,51
30,6189,1719,13,17,0.5864158565837646,52
31,6113,1795,13,20,0.5792197954803686,54
32,6107,1801,13,15,0.5786516853932584,55
33,5942,1965,14,150,0.5630602196692337,59
34,5911,1996,14,52,0.5601249842191643,59
35,5898,2008,15,28,0.5589256407019315,59
36,5897,2008,16,12,0.5588625173589193,59
37,5826,2078,17,28,0.5521714429996213,59
38,5820,2083,18,14,0.5516348945840172,59
39,5812,2090,19,18,0.5509089761393764,59
40,5580,2320,21,17,0.529005176114127,59
41,5574,2326,21,21,0.5284370660270168,59
42,5399,2499,23,21,0.5119303118293145,60
43,5396,2501,24,19,0.5116778184572655,60
44,5389,2508,24,26,0.511015023355637,61
45,5381,2516,24,23,0.5102575432394899,61
46,5375,2521,25,23,0.5097209948238858,62
47,5368,2525,28,16,0.5091528847367756,63
48,5365,2528,28,18,0.5088688296932206,63
49,5278,2614,29,28,0.5006627951016286,63
50,5275,2616,30,17,0.5004103017295796,63
51,5270,2620,31,21,0.49996843832849397,63
52,5219,2670,32,17,0.4951710642595632,63
53,5207,2680,34,24,0.494097967428355,64
54,5132,2753,36,18,0.4870597146824896,64
55,5129,2754,38,21,0.4868387829819467,64
56,5122,2760,39,24,0.4862075495518243,64
57,5102,2779,40,19,0.48434541093296296,64
58,5013,2868,40,23,0.4759184446408282,64
59,5014,2866,41,15,0.4760446913268527,64
60,4994,2885,42,23,0.47418255270799137,64
61,4987,2891,43,20,0.4735513192778689,64
62,4977,2897,47,15,0.4727307158187098,64
63,4974,2900,47,21,0.4724466607751547,64
64,4962,2912,47,16,0.47131044060093424,65
65,4909,2963,49,19,0.4663552581744729,65
66,4907,2965,49,16,0.46616588814543614,65
67,4848,3024,49,35,0.4605794722888524,65
68,4817,3052,52,30,0.45773892185330134,67
69,4819,3050,52,17,0.4579282918823381,67
70,4816,3053,52,20,0.45764423683878297,68
