,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7900,21,0,18,0.7480116146951142,3
1,7645,276,0,190,0.7238669359929302,13
2,7559,361,1,75,0.7157555864158566,18
3,7410,510,1,29,0.7016475192526196,20
4,7386,534,1,26,0.6993750789041787,21
5,7358,562,1,21,0.6967238984976644,23
6,7090,830,1,21,0.6713483146067416,25
7,6984,936,1,18,0.6613117030677944,26
8,6976,943,2,14,0.6605857846231536,26
9,6757,1162,2,23,0.6398497664436309,29
10,6746,1171,4,22,0.638871354626941,31
11,6735,1182,4,21,0.6378298194672389,31
12,6723,1193,5,23,0.6367251609645247,32
13,6474,1442,5,23,0.6131485923494508,36
14,6462,1454,5,19,0.6120123721752304,39
15,6457,1458,6,16,0.6115705087741446,41
16,6448,1467,6,14,0.6107183436434793,42
17,6395,1520,6,19,0.6057000378740058,43
18,6385,1530,6,26,0.6047531877288221,45
19,6372,1543,6,22,0.6035222825400833,45
20,6221,1691,9,152,0.589319530362328,50
21,5992,1919,10,66,0.5676682237091276,54
22,5978,1932,11,28,0.5663741951773766,55
23,5969,1938,14,14,0.5656167150612297,55
24,5966,1941,14,14,0.5653326600176746,55
25,5937,1970,14,26,0.5625867945966418,55
26,5901,2006,14,15,0.5591781340739805,56
27,5894,2013,14,14,0.558515338972352,56
28,5880,2027,14,21,0.5571897487690949,56
29,5871,2034,16,26,0.5564007069814417,56
30,5801,2104,16,24,0.5497727559651558,56
31,5785,2119,17,22,0.5482893574043681,57
32,5766,2138,17,17,0.5464903421285192,57
33,5750,2153,18,16,0.5450069435677314,58
34,5747,2155,19,20,0.5447544501956824,59
35,5738,2164,19,20,0.543902285065017,60
36,5730,2170,21,20,0.5432079282918824,61
37,5590,2308,23,22,0.530015149602323,62
38,5578,2320,23,20,0.5288789294281026,62
39,5553,2344,24,24,0.5265433657366494,62
40,5551,2345,25,24,0.5263855573791187,63
41,5544,2352,25,18,0.5257227622774902,63
42,5545,2350,26,13,0.5258490089635147,63
43,5539,2356,26,17,0.5252808988764045,63
44,5527,2366,28,18,0.5242078020451963,63
45,5521,2372,28,25,0.5236396919580861,64
46,5481,2410,30,16,0.5199154147203636,64
47,5468,2423,30,23,0.5186845095316248,64
48,5407,2481,33,16,0.5130034086605227,65
49,5406,2480,35,20,0.5129718469890165,65
50,5381,2501,39,14,0.5107309683120818,65
51,5373,2509,39,19,0.5099734881959349,65
52,5368,2513,40,24,0.509531624794849,67
53,5317,2563,41,15,0.5047342507259185,67
54,5298,2582,41,24,0.5029352354500696,67
55,5248,2631,42,22,0.49823254639565706,67
56,5196,2679,46,23,0.4934351723267264,67
57,5195,2678,48,21,0.4934036106552203,67
58,5193,2677,51,17,0.49330892564070195,67
59,5144,2722,55,14,0.48879560661532634,67
60,5132,2733,56,17,0.48769094811261204,69
61,5128,2735,58,17,0.48737533139755085,71
62,4961,2902,58,17,0.4715629339729832,71
63,4958,2905,58,25,0.4712788789294281,71
64,4931,2930,60,17,0.4687855068804444,71
65,4928,2932,61,14,0.4685330135083954,72
66,4926,2934,61,12,0.46834364347935864,72
67,4920,2938,63,18,0.4678386567352607,73
68,4910,2947,64,20,0.4669233682615831,73
69,4887,2968,66,22,0.46480873627067293,73
70,4510,3345,66,22,0.4291124857972478,76
71,4471,3379,71,20,0.425577578588562,76
72,4467,3381,73,15,0.4252619618735008,76
73,4460,3386,75,14,0.42466229011488454,76
74,4452,3392,77,18,0.42396793334174976,78
75,4435,3408,78,19,0.42238984976644367,78
76,4403,3438,80,21,0.41942305264486807,79
77,4399,3439,83,16,0.41913899760131296,80
78,4373,3464,84,19,0.41670874889534154,80
79,4360,3476,85,17,0.4155094053781089,80
80,4358,3476,87,20,0.41538315869208436,80
81,4359,3474,88,18,0.41550940537810876,80
82,4359,3473,89,21,0.4155409670496149,80
83,4327,3502,92,19,0.41260573159954556,81
84,4325,3504,92,17,0.41241636157050876,81
85,4323,3504,94,26,0.4122901148844843,81
86,4323,3502,96,17,0.4123532382274966,81
87,4306,3519,96,19,0.4107435929806843,81
88,4301,3522,98,21,0.4103332912511047,81
89,4302,3519,100,23,0.4104910996086353,81
90,4273,3546,102,17,0.4078083575306148,81
91,4266,3551,104,15,0.4072086857719985,82
92,4256,3560,105,21,0.40629339729832087,82
93,4256,3560,105,17,0.40629339729832087,82
94,4251,3565,105,19,0.405819972225729,83
95,4230,3582,109,16,0.4039578336068679,84
96,4231,3580,110,21,0.40408408029289233,84
97,4224,3587,110,19,0.4034212851912638,84
98,4204,3603,114,21,0.4016538315869208,84
99,4195,3612,114,19,0.4008016664562555,84
100,4186,3621,114,16,0.39994950132559015,84
101,4186,3620,115,21,0.3999810629970963,84
102,4185,3619,117,19,0.3999495013255902,84
103,4183,3620,118,16,0.39979169296805955,84
104,4181,3621,119,27,0.399633884610529,85
105,4175,3627,119,18,0.3990657745234188,86
106,4172,3628,121,29,0.3988448428228759,86
107,3845,3952,124,602,0.3679775280898876,96
108,3766,4030,125,161,0.36052897361444264,98
109,3746,4049,126,45,0.35866683499558133,99
110,3745,4046,130,24,0.35869839666708747,99
111,3746,4045,130,17,0.35879308168160584,100
112,3743,4047,131,22,0.3585405883095569,101
113,3732,4054,135,20,0.35762529983587926,102
114,3727,4056,138,22,0.3572465597778058,102
115,3722,4061,138,21,0.356773134705214,102
116,3706,4076,139,24,0.3552897361444262,103
117,3700,4077,144,24,0.3548794344148466,103
118,3698,4077,146,22,0.35475318772882214,103
119,3699,4072,150,19,0.35497411942936496,103
120,3698,4071,152,21,0.3549425577578589,103
121,3699,4068,154,23,0.3551003661153895,103
122,3697,4066,158,19,0.35503724277237725,104
123,3696,4065,160,24,0.3550056811008711,104
124,3695,4063,163,23,0.3550056811008711,105
125,3696,4060,165,15,0.3551634894584017,106
126,3683,4072,166,19,0.3539641459411691,106
127,3684,4067,170,13,0.35418507764171187,107
128,3686,4064,171,20,0.3544060093422548,107
129,3678,4072,171,22,0.3536485292261078,107
130,3618,4132,171,18,0.34796742835500566,108
131,3606,4142,173,14,0.34689433152379745,108
132,3607,4139,175,16,0.34705213988132816,108
133,3603,4142,176,22,0.3467049614947607,108
134,3580,4162,179,14,0.34462189117535663,108
135,3581,4161,179,14,0.344716576189875,108
136,3579,4160,182,17,0.34462189117535663,108
137,3517,4221,183,22,0.3387829819467239,109
138,3519,4216,186,17,0.339067036990279,109
139,3498,4234,189,25,0.3371733366999116,109
140,3464,4267,190,24,0.3339856078777932,109
141,3445,4284,192,19,0.33224971594495645,109
142,3445,4284,192,20,0.33224971594495645,109
143,3445,4282,194,14,0.3323128392879687,109
144,3434,4291,196,23,0.3313344274712789,109
145,3428,4294,199,15,0.33086100239868704,109
146,3424,4296,201,22,0.3305453856836258,110
147,3419,4299,203,14,0.33013508395404617,110
148,3413,4302,206,24,0.3296616588814543,111
149,3413,4299,209,14,0.3297563438959727,111
150,3410,4299,212,19,0.32956697386693595,111
151,3407,4298,216,18,0.32940916550940536,111
152,3397,4307,217,20,0.32849387703572785,111
153,3374,4328,219,22,0.3263792450448176,112
154,3367,4333,221,26,0.3257795732862012,113
155,3370,4330,221,10,0.3260636283297563,113
