,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7894,27,0,25,0.747443504608004,3
1,7880,41,0,16,0.746117914404747,5
2,7721,200,0,23,0.7310629970963262,9
3,7684,237,0,22,0.7275596515591465,12
4,7243,677,1,20,0.685835121828052,15
5,7177,743,1,22,0.6795859108698397,17
6,7161,758,2,21,0.6781025123090519,20
7,7141,777,3,26,0.6762403736901906,20
8,7120,797,4,26,0.674283550056811,24
9,7111,805,5,18,0.6734629465976518,26
10,7090,826,5,19,0.6714745612927662,30
11,6959,957,5,21,0.6590708243908597,30
12,6860,1054,7,17,0.6497601312965534,30
13,6666,1248,7,23,0.6313912384799899,33
14,6650,1263,8,22,0.6299078399192021,36
15,6626,1287,8,18,0.6276353995707613,37
16,6621,1292,8,18,0.6271619744981695,38
17,6616,1297,8,17,0.6266885494255776,39
18,6611,1301,9,18,0.6262466860244918,40
19,6559,1352,10,19,0.6213546269410427,41
20,6405,1505,11,160,0.6068046963767202,43
21,6329,1581,11,92,0.5996086352733241,45
22,6258,1651,12,52,0.592917560914026,46
23,6236,1673,12,35,0.5908344905946219,46
24,6209,1699,13,30,0.588309556874132,49
25,6199,1708,14,25,0.5873942684004546,49
26,6116,1791,14,22,0.5795354121954299,51
27,6097,1809,15,23,0.577767958591087,52
28,6094,1812,15,18,0.5774839035475319,52
29,6088,1818,15,16,0.5769157934604217,52
30,6071,1835,15,20,0.5753061482136094,52
31,6052,1852,17,17,0.5735702562807726,53
32,6046,1856,19,23,0.5730652695366746,54
33,5812,2089,20,15,0.5509405378108826,55
34,5805,2095,21,22,0.55030930438076,55
35,5743,2157,21,21,0.544438833480621,56
36,5731,2169,21,30,0.5433026133064006,58
37,5656,2243,22,24,0.5362327988890291,58
38,5600,2299,22,18,0.5309304380760005,58
39,5580,2318,23,17,0.5290682994571393,59
40,5554,2343,24,17,0.5266380507511678,59
41,5554,2341,26,15,0.52670117409418,60
42,5546,2348,27,22,0.5259752556495393,60
43,5542,2351,28,24,0.5256280772629718,61
44,5504,2389,28,30,0.5220300467112738,63
45,5496,2397,28,29,0.5212725665951269,63
46,5445,2448,28,17,0.51644363085469,63
47,5366,2527,28,20,0.5089635147077389,63
48,5361,2532,28,20,0.5084900896351471,64
49,5328,2563,30,19,0.5054286074990532,64
50,5288,2602,31,17,0.5016727685898245,64
51,5290,2598,33,17,0.5019252619618735,64
52,5242,2646,33,16,0.49738038126499184,64
53,5233,2652,36,22,0.4966229011488449,64
54,5203,2682,36,27,0.4937823507132938,64
55,5200,2684,37,15,0.49352985734124477,64
56,5196,2687,38,23,0.49318267895467743,65
57,5125,2758,38,22,0.4864600429238733,65
58,5124,2759,38,20,0.4863653579093548,65
59,5114,2764,43,25,0.48557631612170177,66
60,5110,2765,46,21,0.4852922610781467,68
61,5104,2770,47,21,0.48475571266254264,68
62,5094,2778,49,20,0.48387198586037117,68
63,4771,3098,52,31,0.45338341118545633,73
64,4755,3113,53,28,0.45190001262466856,74
65,4752,3116,53,20,0.45161595758111345,75
66,4723,3141,57,13,0.44899633884610535,75
67,4711,3152,58,21,0.447891680343391,76
68,4710,3149,62,19,0.44792324201489714,76
69,4710,3148,63,16,0.4479548036864033,76
70,4486,3371,64,20,0.42677692210579465,76
71,4462,3392,67,30,0.42459916677187226,77
72,4440,3410,71,21,0.4226423431384926,78
73,4428,3418,75,21,0.4216323696502967,79
74,4423,3422,76,18,0.42119050624921095,79
75,4402,3441,78,21,0.41926524428733747,79
76,4402,3440,79,17,0.41929680595884355,79
77,4401,3440,80,19,0.4192336826158313,79
78,4399,3440,82,14,0.4191074359298068,80
79,4394,3443,84,19,0.4186971342002273,80
80,4395,3440,86,25,0.41885494255775785,80
81,4380,3453,88,23,0.41749779068299453,80
82,4369,3463,89,24,0.4164878171947986,81
83,4354,3476,91,17,0.4151306653200354,82
84,4186,3643,92,24,0.3992551445524555,83
85,4188,3638,95,20,0.39953919959601064,83
86,4188,3638,95,20,0.39953919959601064,83
87,4160,3663,98,19,0.39698270420401466,83
88,4158,3665,98,23,0.3967933341749779,84
89,4157,3665,99,19,0.39673021083196564,84
90,4147,3674,100,19,0.3958149223582881,84
91,4037,3780,104,33,0.38552581744729203,84
92,4036,3780,105,15,0.38546269410427975,84
93,4035,3779,107,18,0.38543113243277366,84
94,4024,3790,107,18,0.3843895972730716,85
95,4022,3789,110,23,0.3842949122585532,86
96,4018,3792,111,15,0.38394773387198583,87
97,4019,3791,111,14,0.3840424188865042,87
98,4017,3792,112,20,0.3838846105289736,87
99,4017,3788,116,16,0.3840108572149981,88
100,4016,3788,117,17,0.38394773387198583,88
101,3976,3827,118,25,0.3801918949627573,88
102,3966,3834,121,24,0.37933972983209185,88
103,3939,3860,122,25,0.37681479611160207,88
104,3937,3862,122,18,0.3766254260825654,88
105,3939,3856,126,14,0.3769410427976265,88
106,3939,3854,128,9,0.3770041661406388,88
107,3653,4137,131,604,0.3500189370029037,99
108,3471,4318,132,305,0.33281782603206667,105
109,3414,4372,135,163,0.327515465219038,106
110,3384,4400,137,80,0.3247380381264992,107
111,3371,4413,137,54,0.3235071329377604,107
112,3349,4432,140,24,0.32151874763287464,107
113,3347,4433,141,18,0.32136093927534404,107
114,3324,4454,143,18,0.3192463072844338,107
115,3315,4460,146,22,0.31848882716828686,108
116,3317,4455,149,11,0.31877288221184197,108
117,3311,4461,149,18,0.31820477212473175,108
118,3309,4462,150,18,0.3180469637672011,108
119,3309,4461,151,16,0.31807852543870724,108
120,3308,4457,156,23,0.31814164878171947,108
121,3306,4458,157,22,0.31798384042418887,108
122,3310,4449,162,18,0.31852038883979295,108
123,3301,4456,164,23,0.31773134705213985,108
124,3286,4470,165,27,0.31634263350587044,108
125,3283,4472,166,11,0.3160901401338215,108
126,3278,4476,167,16,0.31564827673273577,108
127,3278,4474,169,24,0.31571140007574805,109
128,3273,4478,170,17,0.3152695366746623,109
129,3274,4476,171,18,0.31539578336068674,109
130,3265,4484,172,22,0.3145751799015276,109
131,3269,4479,173,18,0.3149854816311072,109
132,3258,4486,177,23,0.3140701931574296,109
133,3263,4477,181,21,0.314669864916046,110
134,3252,4488,181,27,0.3136283297563439,110
135,3249,4489,183,18,0.31340739805580103,110
136,3245,4484,192,24,0.31331271304128266,110
137,3245,4481,195,17,0.31340739805580103,110
138,3243,4483,195,19,0.3132180280267643,110
139,3235,4490,196,26,0.3124921095821235,110
140,3232,4492,197,17,0.31223961621007446,111
141,3236,4485,200,16,0.3127130412826663,111
142,3221,4497,203,26,0.3113874510794091,111
143,3217,4497,207,25,0.3111349577073602,112
144,3219,4491,211,21,0.3114505744224214,113
145,3218,4491,212,17,0.3113874510794091,113
146,3213,4496,212,17,0.3109140260068173,113
147,3218,4489,214,17,0.3114505744224214,113
148,3220,4486,215,20,0.3116715061229643,113
149,3221,4484,216,14,0.31179775280898875,113
150,3148,4556,217,21,0.304917308420654,114
151,3143,4558,220,28,0.30453856836258053,114
152,3144,4556,221,18,0.30466481504860493,114
153,3128,4569,224,26,0.30324453983082944,115
154,3129,4567,225,23,0.30337078651685395,115
155,3129,4565,227,14,0.3034339098598662,116
156,3129,4562,230,19,0.30352859487438455,117
157,3048,4641,232,28,0.2959222320414089,118
158,3049,4638,234,19,0.29608004039893954,118
