,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7894,27,0,18,0.747443504608004,2
1,7752,169,0,23,0.7339982325463956,8
2,7734,187,0,13,0.7322939022850651,9
3,7716,205,0,22,0.7305895720237344,13
4,7685,236,0,14,0.727654336573665,17
5,7599,322,0,21,0.7195114253250852,20
6,7246,675,0,20,0.686087615200101,23
7,7232,689,0,27,0.6847620249968438,24
8,7208,712,1,30,0.6825211463199091,27
9,7119,801,1,24,0.6740941800277742,28
10,6971,948,2,19,0.6601123595505618,29
11,6935,984,2,19,0.6567036990279005,32
12,6777,1142,2,27,0.6417434667339982,34
13,6761,1157,3,23,0.6402600681732105,36
14,6733,1185,3,18,0.6376088877666961,36
15,6728,1190,3,20,0.6371354626941043,36
16,6713,1204,4,18,0.6357467491478349,37
17,6705,1211,5,16,0.635020830703194,37
18,6608,1308,5,26,0.6258363842949123,38
19,6535,1381,5,14,0.6189243782350713,39
20,6399,1517,5,183,0.6060472162605732,41
21,6330,1585,6,50,0.5995455119303118,45
22,6266,1648,7,28,0.5935172326726423,47
23,6262,1651,8,17,0.593170054286075,49
24,6242,1671,8,25,0.5912763539957077,51
25,6229,1682,10,24,0.590108572149981,51
26,6224,1687,10,14,0.5896351470773892,52
27,6055,1856,10,22,0.5736333796237848,53
28,6053,1858,10,16,0.5734440095947482,54
29,6032,1879,10,25,0.5714556242898624,54
30,5964,1947,10,22,0.5650170433026133,54
31,5957,1952,12,21,0.564417371543997,55
32,5909,1998,14,21,0.5599356141901276,55
33,5839,2066,16,22,0.5533707865168539,56
34,5785,2120,16,25,0.5482577957328619,56
35,5740,2165,16,21,0.5439969700795354,56
36,5734,2171,16,23,0.5434288599924252,56
37,5709,2195,17,21,0.5410932963009721,56
38,5703,2200,18,24,0.540556747885368,56
39,5584,2318,19,20,0.5293207928291882,56
40,5576,2324,21,22,0.5286264360560535,56
41,5576,2323,22,17,0.5286579977275596,56
42,5568,2330,23,25,0.5279320792829189,56
43,5564,2333,24,30,0.5275849008963516,56
44,5547,2350,24,17,0.5259752556495392,56
45,5528,2369,24,23,0.5241762403736903,56
46,5417,2479,25,24,0.5136977654336573,57
47,5174,2718,29,14,0.49081555359171825,57
48,5169,2723,29,14,0.49034212851912634,58
49,5142,2750,29,26,0.48778563312713036,58
50,5139,2752,30,18,0.4875331397550814,58
51,5138,2752,31,17,0.4874700164120692,58
52,5105,2781,35,30,0.4844716576189875,58
53,5087,2799,35,23,0.4827673273576568,58
54,5083,2802,36,25,0.48242014897108954,58
55,5082,2801,38,16,0.4823885872995834,58
56,5064,2817,40,15,0.48074738038126497,58
57,5059,2821,41,24,0.48030551698017926,58
58,5058,2822,41,24,0.4802108319656609,58
59,5027,2850,44,18,0.4773702815301098,59
60,5016,2858,47,19,0.4764234313849261,61
61,5013,2860,48,26,0.47617093801287724,63
62,5009,2863,49,20,0.47582375962630974,64
63,4980,2891,50,23,0.47310945587678327,65
64,4954,2912,55,17,0.4708054538568362,65
65,4953,2911,57,19,0.47077389218533017,66
66,4944,2917,60,29,0.4700164120691832,66
67,4944,2914,63,21,0.4701110970837016,66
68,4880,2975,66,23,0.4641459411690444,66
69,4728,3125,68,12,0.4498169423052644,66
70,4704,3147,70,24,0.4476076252998359,68
71,4701,3149,71,22,0.4473551319277869,68
72,4687,3160,74,13,0.4461242267390481,68
73,4688,3159,74,19,0.4462189117535665,68
74,4685,3162,74,19,0.4459348567100114,68
75,4686,3160,75,16,0.4460611033960359,69
76,4678,3168,75,26,0.4453036232798889,69
77,4677,3168,76,12,0.44524049993687664,70
78,4675,3166,80,20,0.4451773765938644,70
79,4673,3166,82,15,0.4450511299078399,70
80,4672,3165,84,28,0.4450195682363338,70
81,4612,3225,84,27,0.4393384673652317,70
82,4608,3229,84,11,0.43895972730715827,70
83,4605,3230,86,19,0.4387387956066154,70
84,4601,3234,86,20,0.4383600555485418,71
85,4600,3234,87,16,0.4382969322055296,71
86,4587,3245,89,25,0.4371291503598031,72
87,4572,3255,94,25,0.43586668349955815,73
88,4572,3255,94,17,0.43586668349955815,73
89,4569,3257,95,18,0.4356141901275092,74
90,4515,3309,97,19,0.4305643226865295,75
91,4514,3307,100,15,0.43056432268652944,77
92,4513,3303,105,19,0.43062744602954167,78
93,4513,3298,110,22,0.4307852543870723,79
94,4514,3297,110,20,0.4308799394015907,80
95,4509,3299,113,21,0.43050119934351727,80
96,4509,3297,115,25,0.4305643226865295,80
97,4314,3490,117,30,0.4121638681984598,80
98,4312,3491,118,24,0.4120060598409292,80
99,4273,3530,118,15,0.4083133442747128,80
100,4255,3547,119,20,0.4066405756848883,80
101,4251,3549,121,24,0.406324958969827,81
102,4218,3579,124,21,0.4032950385052393,82
103,4208,3585,128,18,0.40247443504608,82
104,4209,3584,128,18,0.4025691200605985,82
105,4206,3586,129,19,0.40231662668854945,83
106,4183,3605,133,31,0.4002651180406514,83
107,3855,3933,133,594,0.36920843327862646,88
108,3727,4059,135,186,0.3571518747632874,89
109,3705,4080,136,62,0.3551003661153895,89
110,3704,4081,136,18,0.3550056811008711,89
111,3708,4076,137,19,0.3554159828304507,89
112,3686,4097,138,26,0.35336447418255273,89
113,3668,4114,139,19,0.3516917055927282,89
114,3648,4133,140,30,0.34982956697386697,89
115,3648,4131,142,19,0.3498926903168792,89
116,3647,4132,142,21,0.3497980053023608,89
117,3646,4131,144,20,0.3497664436308547,89
118,3647,4129,145,18,0.3498926903168792,89
119,3634,4140,147,23,0.3487249084711526,90
120,3591,4180,150,20,0.3447481378613811,90
121,3592,4177,152,24,0.3449059462189118,90
122,3577,4191,153,25,0.34351723267264234,90
123,3578,4187,156,21,0.3437066027016791,90
124,3563,4202,156,19,0.34228632748390353,91
125,3514,4251,156,26,0.33764676177250347,91
126,3513,4252,156,18,0.3375520767579851,91
127,3512,4251,158,19,0.337520515086479,91
128,3512,4249,160,21,0.33758363842949124,91
129,3511,4247,163,23,0.33758363842949124,91
130,3510,4246,165,19,0.3375520767579851,93
131,3501,4254,166,20,0.3367314732988259,93
132,3499,4253,169,23,0.33663678828430754,94
133,3499,4250,172,16,0.3367314732988259,94
134,3490,4256,175,26,0.33597399318267895,95
135,3397,4345,179,24,0.32729453351849513,96
136,3389,4353,179,19,0.3265370534023482,96
137,3383,4354,184,20,0.3261267516727686,96
138,3379,4355,187,33,0.3258426966292135,96
139,3363,4367,191,19,0.32445398308294404,96
140,3367,4360,194,21,0.3249274081555359,96
141,3364,4361,196,20,0.32470647645499306,96
142,3336,4388,197,21,0.3220868577199848,96
143,3291,4431,199,23,0.3178891554096705,96
144,3292,4427,202,24,0.31807852543870724,96
145,3290,4428,203,17,0.31792071708117664,97
146,3291,4426,204,26,0.3180469637672011,98
147,3284,4433,204,18,0.31738416866557256,98
148,3282,4433,206,16,0.31725792197954805,98
149,3263,4450,208,16,0.3155220300467113,98
150,3191,4522,208,22,0.30870470900138874,98
151,3191,4521,209,19,0.30873627067289483,99
152,3143,4569,209,18,0.30419138997601314,99
153,3144,4565,212,24,0.3043807600050498,99
154,3142,4564,215,22,0.3042860749905315,100
155,3123,4579,219,16,0.302613306400707,100
156,3109,4591,221,23,0.30135083954046205,100
157,3111,4586,224,19,0.30163489458401715,100
158,3086,4610,225,19,0.29929933089256405,100
