,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7899,22,0,16,0.7479169296805959,5
1,7808,113,0,13,0.7393005933594243,8
2,7719,202,0,18,0.7308736270672895,12
3,7401,520,0,20,0.7007637924504482,14
4,7296,625,0,19,0.6908218659260195,17
5,7288,633,0,14,0.6900643858098725,19
6,7277,643,1,14,0.6890544123216765,21
7,7209,710,2,13,0.6826473930059337,22
8,7199,720,2,16,0.68170054286075,23
9,7109,810,2,14,0.6731788915540967,25
10,7086,833,2,13,0.6710011362201742,26
11,6986,933,2,14,0.6615326347683373,26
12,6801,1118,2,19,0.644015907082439,27
13,6792,1126,3,18,0.6431953036232799,30
14,6769,1145,7,13,0.6411437949753819,32
15,6685,1227,9,10,0.6332533770988512,33
16,6591,1321,9,19,0.6243529857341245,35
17,6586,1326,9,14,0.6238795606615327,35
18,6505,1407,9,22,0.6162100744855448,36
19,6447,1465,9,12,0.6107183436434794,36
20,6437,1475,9,7,0.6097714934982957,36
21,6428,1482,11,19,0.6089824517106427,38
22,6406,1504,11,15,0.6068993813912386,40
23,6379,1529,13,23,0.6044060093422547,42
24,6364,1544,13,10,0.6029857341244792,42
25,6355,1553,13,18,0.6021335689938139,45
26,6328,1579,14,23,0.5996086352733241,46
27,6319,1588,14,13,0.5987564701426588,47
28,6314,1593,14,21,0.598283045070067,47
29,6282,1623,16,22,0.5953162479484913,47
30,6239,1665,17,16,0.5912763539957077,48
31,6231,1673,17,14,0.5905188738795607,48
32,6224,1680,17,15,0.5898560787779321,48
33,6200,1703,18,18,0.5876152001009973,50
34,6192,1709,20,20,0.5869208433278627,52
35,6189,1712,20,9,0.5866367882843075,52
36,6027,1872,22,16,0.5713609392753439,52
37,6024,1874,23,8,0.5711084459032951,55
38,6010,1887,24,19,0.569814417371544,55
39,6007,1890,24,14,0.5695303623279889,55
40,6004,1893,24,8,0.5692463072844338,55
41,5898,1999,24,17,0.5592096957454866,55
42,5894,2002,25,13,0.5588625173589192,55
43,5853,2043,25,12,0.5549804317636662,55
44,5848,2048,25,14,0.5545070066910743,55
45,5802,2094,25,14,0.5501514960232293,55
46,5791,2102,28,20,0.5492046458780456,55
47,5787,2106,28,12,0.5488259058199723,56
48,5783,2110,28,11,0.5484471657618987,56
49,5782,2110,29,15,0.5483840424188866,56
50,5745,2147,29,13,0.5448806968817069,56
51,5733,2159,29,23,0.5437444767074865,58
52,5716,2174,31,20,0.5421979548036864,59
53,5710,2179,32,13,0.5416614063880824,60
54,5649,2240,32,23,0.5358856205024619,60
55,5643,2246,32,15,0.5353175104153517,60
56,5468,2421,32,18,0.5187476328746371,61
57,5465,2422,34,13,0.5185267011740942,61
58,5449,2438,34,12,0.5170117409418002,61
59,5445,2440,36,15,0.516696124226739,62
60,5445,2440,36,10,0.516696124226739,62
61,5361,2524,36,20,0.5087425830071961,62
62,5361,2523,37,13,0.5087741446787022,64
63,5326,2553,42,17,0.5056179775280899,64
64,5202,2677,42,21,0.49387703572781216,65
65,5184,2694,43,12,0.4922042671379876,65
66,5175,2701,45,10,0.49141522535033455,66
67,5169,2705,47,14,0.49091023860623656,66
68,5157,2714,50,18,0.4898687034465345,67
69,5033,2837,51,15,0.4781593233177629,70
70,4937,2930,54,15,0.4691642469385179,70
71,4875,2990,56,17,0.46335689938139124,70
72,4872,2991,58,19,0.46313596768084836,71
73,4870,2993,58,17,0.46294659765181156,71
74,4859,3003,59,22,0.46193662416361575,72
75,4855,3006,60,12,0.4615894457770483,72
76,4857,3002,62,11,0.4618419391490973,73
77,4732,3125,64,18,0.4500694356773135,73
78,4713,3144,64,23,0.4482704204014645,73
79,4692,3163,66,18,0.446345158439591,73
80,4692,3163,66,12,0.446345158439591,73
81,4687,3165,69,16,0.4459664183815175,74
82,4683,3169,69,14,0.44558767832344404,75
83,4656,3191,74,11,0.44318899128897865,76
84,4546,3299,76,14,0.4328367630349703,76
85,4540,3304,77,20,0.43230021461936624,76
86,4538,3305,78,13,0.43214240626183564,77
87,4533,3309,79,19,0.4317005428607499,77
88,4528,3313,80,19,0.4312586794596642,77
89,4530,3311,80,16,0.4314480494887009,78
90,4517,3322,82,11,0.43028026764297433,78
91,4510,3329,82,20,0.42961747254134575,80
92,4505,3330,86,16,0.4292702941547784,80
93,4500,3335,86,17,0.4287968690821866,80
94,4501,3333,87,10,0.42892311576821107,80
95,4474,3357,90,12,0.42646130539073346,81
96,4345,3482,94,13,0.41437318520388844,83
97,4341,3485,95,18,0.414026006817321,83
98,4342,3484,95,17,0.41412069183183947,83
99,4315,3510,96,16,0.41159575811134963,83
100,4297,3527,97,12,0.40992298952152506,84
101,4218,3605,98,11,0.4024744350460801,84
102,4217,3604,100,15,0.40244287337457385,85
103,4215,3606,100,17,0.4022535033455372,85
104,4214,3606,101,14,0.4021903800025249,85
105,4150,3667,104,12,0.3962252240878677,85
106,4126,3688,107,25,0.3940474687539452,85
107,4127,3685,109,19,0.3942052771114758,85
108,4113,3697,111,19,0.3929428102512309,85
109,4107,3702,112,17,0.3924062618356268,86
110,4104,3704,113,16,0.39215376846357786,88
111,4105,3701,115,16,0.3923115768211084,88
112,4078,3728,115,16,0.3897550814291124,88
113,4075,3724,122,17,0.3896919580861002,89
114,4077,3720,124,20,0.3899444514581492,89
115,4028,3767,126,22,0.3853680090897614,89
116,4027,3765,129,13,0.3853680090897614,89
