,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7821,100,0,18,0.7405314985481631,0
1,7799,122,0,25,0.738448428228759,0
2,7778,143,0,21,0.7364600429238732,2
3,7729,192,0,26,0.7318204772124732,5
4,7713,208,0,21,0.7303055169801793,5
5,7355,566,0,24,0.6964082817826032,6
6,7339,582,0,23,0.6948933215503093,9
7,7235,686,0,27,0.6850460800403989,11
8,7218,702,1,22,0.6834679964650927,13
9,7203,717,1,26,0.6820477212473173,14
10,7194,726,1,17,0.6811955561166518,15
11,7175,745,1,17,0.6793965408408029,15
12,7161,759,1,21,0.6780709506375457,15
13,7146,774,1,21,0.6766506754197702,15
14,7135,784,2,18,0.6756407019315743,15
15,7070,849,2,23,0.6694861759878804,16
16,7061,858,2,15,0.668634010857215,17
17,7041,877,3,26,0.6667718722383538,17
18,7031,886,4,19,0.665856583764676,17
19,7020,897,4,19,0.6648150486049741,18
20,5,7907,9,7916,0.0007574801161469512,190
21,11,7898,12,25,0.0014202752177755334,190
22,15,7891,15,26,0.0018937002903673778,190
23,18,7885,18,27,0.0022724403484408536,190
24,25,7875,21,25,0.0030299204645878046,190
25,27,7866,28,30,0.0034402221941674032,190
26,29,7858,34,20,0.0038189622522408783,190
27,34,7849,38,20,0.004418634010857215,190
28,38,7841,42,26,0.004923620754955182,190
29,45,7833,43,33,0.0056179775280898875,190
30,50,7825,46,23,0.006186087615200101,190
