,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7903,18,0,17,0.7482956697386693,4
1,7874,47,0,21,0.7455498043176367,9
2,7856,65,0,20,0.7438454740563061,14
3,7820,101,0,23,0.7404368135336448,17
4,7782,139,0,36,0.7368387829819467,25
5,7565,356,0,23,0.7162921348314607,28
6,7490,430,1,27,0.7092223204140891,29
7,7477,443,1,22,0.7079914152253504,30
8,7453,467,1,20,0.7057189748769095,33
9,7438,482,1,21,0.7042986996591339,33
10,7236,684,1,28,0.6851723267264234,34
11,6818,1102,1,28,0.6455939906577453,35
12,6811,1109,1,21,0.6449311955561166,36
13,6793,1127,1,24,0.643226865294786,36
14,6631,1289,1,19,0.6278878929428102,36
15,6620,1300,1,22,0.6268463577831082,37
16,6225,1694,2,28,0.5894773387198586,40
17,6122,1797,2,27,0.5797247822244667,41
18,6089,1828,4,22,0.5766633000883726,44
19,6044,1872,5,19,0.5724340361065523,45
20,5994,1922,5,18,0.5676997853806338,46
21,5961,1955,5,26,0.5645751799015276,47
22,5913,2001,7,21,0.560093422547658,49
23,5691,2221,9,27,0.5391364726675926,51
24,5622,2289,10,15,0.532634768337331,51
25,5551,2360,10,23,0.5259121323065269,54
26,5531,2379,11,18,0.5240499936876657,55
27,5442,2467,12,26,0.515654589067037,57
28,5428,2480,13,17,0.5143605605352859,57
29,5404,2500,17,22,0.5122143668728696,57
30,5369,2534,18,26,0.5089319530362328,58
31,5361,2541,19,17,0.508206034591592,59
32,5329,2571,21,25,0.5052392374700164,60
33,5261,2637,23,20,0.4988637798257796,61
34,5202,2694,25,28,0.4933404873122081,63
35,5179,2717,25,24,0.4911627319782856,63
36,5168,2728,25,27,0.49012119681858357,64
37,5165,2730,26,13,0.48986870344653455,64
38,4672,3221,28,19,0.44325211463199093,65
39,4658,3234,29,20,0.44195808610023984,65
40,4627,3262,32,18,0.4391175356646888,65
41,4608,3280,33,28,0.437350082060346,66
42,4603,3283,35,22,0.4369397803307663,67
43,4577,3309,35,24,0.43447796995328875,68
44,4563,3322,36,27,0.4331839414215377,69
45,4425,3455,41,24,0.4202752177755334,69
46,4418,3462,41,22,0.4196124226739048,70
47,4069,3810,42,27,0.38659891427850024,71
48,4055,3823,43,29,0.38530488574674915,72
49,4049,3828,44,23,0.38476833733114507,74
50,4023,3853,45,23,0.3823380886251736,75
51,4018,3856,47,18,0.381927786895594,75
52,3948,3925,48,28,0.3753313975508143,75
53,3717,4155,49,26,0.3534907208685772,76
54,3704,4166,51,21,0.35232293902285067,77
55,3660,4207,54,22,0.3482514833985608,77
56,3628,4237,56,22,0.3452846862769852,79
57,3507,4356,58,24,0.3338909228632748,80
58,3502,4360,59,25,0.3334490594621891,81
59,3499,4358,64,14,0.3333228127761646,83
