,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7777,144,0,21,0.7363653579093549,1
1,7753,168,0,27,0.7340929175609141,6
2,7601,320,0,22,0.719700795354122,6
3,7585,336,0,23,0.718185835121828,7
4,7470,451,0,24,0.7072970584522156,9
5,7456,465,0,17,0.7059714682489585,10
6,7410,511,0,27,0.7016159575811135,12
7,7400,521,0,22,0.7006691074359298,12
8,7386,534,1,21,0.6993750789041787,14
9,7325,595,1,19,0.6935992930185582,14
10,7315,605,1,18,0.6926524428733745,15
11,7298,622,1,23,0.6910427976265623,15
12,7286,634,1,15,0.6899065774523419,15
13,7274,646,1,17,0.6887703572781214,16
14,7177,743,1,26,0.6795859108698397,18
15,7162,758,1,22,0.6781656356520641,18
16,7145,773,3,25,0.6766191137482641,18
17,7128,790,3,19,0.6750094685014518,18
18,7120,798,3,16,0.6742519883853049,19
19,7077,841,3,26,0.670180532761015,21
20,1,7913,7,7917,0.00031561671506122964,190
21,6,7902,13,29,0.000978411816689812,190
22,8,7897,16,25,0.0012624668602449186,190
23,11,7891,19,17,0.001641206918318394,190
24,16,7881,24,28,0.002272440348440853,190
25,23,7868,30,14,0.003124605479106173,190
26,30,7855,36,24,0.003976770609771494,190
27,35,7847,39,20,0.004544880696881706,190
28,43,7838,40,32,0.005333922484534782,190
29,48,7828,45,17,0.00596515591465724,190
30,52,7822,47,30,0.006407019315742961,190
31,56,7810,55,31,0.0070382527458654216,190
32,63,7798,60,27,0.007858856205024618,190
33,68,7790,63,21,0.008426966292134831,190
34,70,7786,65,25,0.008679459664183814,190
35,75,7778,68,20,0.009247569751294028,190
