,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7884,37,0,26,0.7464966544628203,3
1,7866,55,0,21,0.7447923242014897,5
2,6990,931,0,821,0.6618482514833985,25
3,6968,951,2,23,0.6598283045070067,26
4,6937,982,2,26,0.6568930690569373,29
5,6920,999,2,23,0.655283423810125,31
6,6772,1146,3,22,0.6413016033329125,31
7,6691,1227,3,25,0.6336321171569247,33
8,6662,1255,4,23,0.6309178134073979,33
9,6647,1270,4,23,0.6294975381896225,36
10,6559,1357,5,18,0.6211968185835122,37
11,6483,1432,6,22,0.6140323191516223,38
12,6465,1449,7,26,0.6123595505617978,39
13,6447,1467,7,25,0.6106552203004671,39
14,6433,1480,8,26,0.6093611917687161,40
15,6420,1493,8,21,0.6081302865799773,41
16,6405,1508,8,26,0.6067100113622018,41
17,6140,1773,8,22,0.5816184825148341,42
18,6112,1801,8,21,0.5789673021083197,43
19,6100,1812,9,23,0.5778626436056054,43
20,6091,1821,9,28,0.57701047847494,43
21,6068,1844,9,20,0.5748327231410175,43
22,6062,1850,9,14,0.5742646130539073,43
23,6037,1875,9,29,0.5718974876909481,45
24,6008,1903,10,25,0.5691831839414215,45
25,6001,1910,10,20,0.568520388839793,45
26,5995,1915,11,18,0.5679838404241889,45
27,5983,1927,11,22,0.5668476202499685,45
28,5935,1973,13,24,0.5623658628960989,45
29,5931,1977,13,13,0.5619871228380254,45
30,5917,1990,14,29,0.5606930943062746,45
31,5822,2084,15,24,0.5517295795985355,45
32,5806,2099,16,21,0.5502461810377478,46
33,5784,2121,16,23,0.5481631107183437,46
34,5771,2132,18,26,0.546995328872617,46
35,5737,2165,19,20,0.5438076000504986,46
36,5703,2199,19,26,0.5405883095568741,46
37,5666,2235,20,25,0.5371165256912006,46
38,5662,2238,21,19,0.5367693473046332,46
39,5658,2242,21,21,0.5363906072465597,46
40,5653,2247,21,20,0.5359171821739679,46
41,5649,2250,22,18,0.5355700037874006,46
42,5639,2258,24,24,0.5346862769852292,46
43,5628,2266,27,25,0.5337394268400454,46
44,5619,2273,29,24,0.5329503850523925,46
45,5471,2421,29,231,0.5189370029036737,50
46,5469,2423,29,17,0.5187476328746371,50
47,5466,2425,30,19,0.5184951395025881,50
48,5465,2425,31,18,0.5184320161595758,50
49,5457,2433,31,19,0.5176745360434288,51
50,5453,2437,31,25,0.5172957959853554,51
51,5450,2439,32,18,0.5170433026133064,52
52,5438,2449,34,16,0.5159702057820982,52
53,5434,2453,34,30,0.5155914657240247,52
54,5429,2457,35,22,0.515149602322939,52
55,5424,2458,39,18,0.5148024239363717,52
56,5390,2491,40,24,0.5116146951142532,52
57,5389,2490,42,18,0.5115831334427472,52
58,5386,2493,42,18,0.511299078399192,52
59,5381,2498,42,19,0.5108256533266001,52
60,5379,2497,45,23,0.5107309683120819,52
61,5367,2506,48,23,0.5096894331523798,52
62,5133,2738,50,30,0.4875962630980936,52
63,5124,2747,50,20,0.4867440979674283,53
64,5100,2771,50,19,0.48447165761898753,53
65,5095,2776,50,17,0.4839982325463957,53
66,5090,2778,53,17,0.48361949248832214,53
67,5082,2785,54,24,0.4828935740436814,53
68,5058,2809,54,27,0.4806211336952405,53
69,5049,2815,57,23,0.47986365357909355,53
70,5042,2822,57,26,0.47920085847746496,53
71,5033,2829,59,23,0.47841181668981186,53
72,5031,2829,61,16,0.47828557000378735,53
73,5028,2830,63,17,0.4780646383032445,53
74,5021,2834,66,17,0.4774965282161343,53
75,4992,2861,68,16,0.4748137861381139,53
76,4990,2862,69,21,0.47465597778058327,53
77,4955,2897,69,19,0.4713420022724404,53
78,4949,2900,72,15,0.47086857719984854,53
79,4943,2905,73,20,0.4703320287842444,53
80,4938,2908,75,30,0.46992172705466484,53
81,4938,2904,79,16,0.4700479737406893,53
82,4931,2910,80,23,0.46941674031056685,54
83,4929,2909,83,19,0.4693220552960485,54
84,4926,2912,83,12,0.46903800025249337,54
85,4922,2914,85,25,0.4687223835374321,54
86,4917,2917,87,18,0.4683120818078526,54
87,4914,2918,89,23,0.46809115010730973,54
