,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7892,29,0,13,0.7472541345789674,5
1,7881,40,0,12,0.7462125994192652,8
2,7836,85,0,8,0.7419517737659387,9
3,7602,319,0,11,0.7197954803686404,9
4,7581,340,0,20,0.7178070950637545,14
5,7530,391,0,12,0.7129781593233178,17
6,7526,395,0,6,0.7125994192652443,18
7,7465,456,0,16,0.7068236333796238,20
8,7457,464,0,14,0.7060661532634769,24
9,7442,479,0,19,0.7046458780457012,25
10,7430,491,0,13,0.7035096578714808,27
11,7395,526,0,17,0.700195682363338,29
12,7261,660,0,20,0.6875078904178765,31
13,7194,727,0,13,0.6811639944451457,33
14,7168,753,0,10,0.6787021840676682,35
15,7084,837,0,16,0.6707486428481253,37
16,7078,842,1,12,0.6702120944325212,38
17,7071,849,1,13,0.6695492993308925,40
18,7068,851,2,11,0.6692968059588436,41
19,7052,867,2,18,0.6677818457265497,42
20,7049,870,2,7,0.6674977906829945,42
21,6911,1007,3,19,0.6544628203509658,43
22,6871,1047,3,10,0.650675419770231,43
23,6821,1094,6,18,0.646035854058831,43
24,6822,1093,6,9,0.6461305390733494,43
25,6820,1094,7,6,0.6459727307158186,43
26,6817,1096,8,7,0.6457202373437697,43
27,6815,1097,9,12,0.6455624289862392,43
28,6701,1211,9,8,0.6347683373311451,43
29,6694,1218,9,12,0.6341055422295165,44
30,6690,1222,9,10,0.633726802171443,45
31,6682,1230,9,17,0.6329693220552961,46
32,6675,1236,10,15,0.6323380886251735,48
33,6660,1249,12,19,0.6309809367504103,50
34,6626,1283,12,16,0.6277616462567858,51
35,6622,1287,12,13,0.6273829061987123,51
36,6368,1541,12,12,0.6033329125110466,52
37,6356,1551,14,14,0.6022598156798384,52
38,6356,1551,14,6,0.6022598156798384,52
39,6282,1624,15,10,0.5952846862769852,52
40,6144,1762,15,16,0.5822181542734504,54
41,6143,1763,15,12,0.582123469258932,54
42,6141,1765,15,21,0.5819340992298953,54
43,6131,1774,16,20,0.5810188107562176,56
44,6131,1772,18,17,0.5810819340992299,56
45,6127,1772,22,6,0.5808294407271809,57
46,6099,1799,23,18,0.5782098219921727,59
47,6059,1839,23,11,0.574422421411438,59
48,6058,1840,23,12,0.5743277363969196,59
