,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7891,30,0,21,0.7471594495644489,4
1,7873,48,0,18,0.7454551193031183,7
2,7347,574,0,22,0.6956508016664563,10
3,7333,587,1,20,0.6943567731347051,11
4,7319,601,1,14,0.693031182931448,14
5,7252,668,1,28,0.6866872869587173,17
6,7209,711,1,18,0.6826158313344275,18
7,7018,902,1,18,0.664530993561419,19
8,7003,917,1,16,0.6631107183436434,20
9,6974,946,1,18,0.6603648529226107,24
10,6969,951,1,18,0.6598914278500189,26
11,6957,963,1,23,0.6587552076757985,28
12,6946,974,1,23,0.6577136725160964,28
13,6889,1031,1,24,0.6523166266885494,31
14,6871,1049,1,20,0.6506122964272187,31
15,6806,1114,1,21,0.6444577704835248,33
16,6800,1120,1,21,0.6438896603964146,36
17,6795,1124,2,13,0.6434477969953288,37
18,6762,1157,2,14,0.6403231915162227,37
19,6739,1180,2,12,0.6381454361823002,37
20,6537,1381,3,237,0.6190506249210959,45
21,6511,1406,4,23,0.6166203762151242,45
22,6382,1534,5,20,0.6044375710137609,47
23,6374,1540,7,20,0.6037432142406262,47
24,6370,1544,7,15,0.6033644741825527,47
25,6363,1549,9,16,0.6027648024239364,47
26,6213,1698,10,18,0.5885936119176871,48
27,6131,1780,10,17,0.5808294407271809,48
28,6081,1830,10,23,0.5760951900012624,49
29,5962,1948,11,13,0.5648592349450827,49
30,5954,1955,12,20,0.5641333165004419,50
31,5893,2013,15,23,0.5584522156293398,50
32,5797,2108,16,17,0.5493940159070824,50
33,5767,2138,16,17,0.5465534654715313,52
34,5627,2278,16,16,0.5332975634389597,52
35,5626,2277,18,14,0.5332660017674536,53
36,5588,2315,18,20,0.5296679712157556,53
37,5578,2325,18,26,0.5287211210705719,53
38,5458,2445,18,187,0.5173589193283676,58
39,5446,2455,20,26,0.5162858224971595,58
40,5435,2462,24,17,0.5153705340234819,58
41,5429,2467,25,24,0.5148339856078777,59
42,5423,2472,26,16,0.5142974371922737,60
43,5421,2473,27,15,0.5141396288347431,60
44,5417,2476,28,22,0.5137924504481757,61
45,5416,2477,28,20,0.5136977654336573,61
46,5413,2479,29,20,0.5134452720616085,62
