,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7748,173,0,19,0.7336194924883221,4
1,7619,302,0,17,0.7214051256154526,8
2,7571,349,1,21,0.716891806590077,11
3,7561,359,1,17,0.7159449564448933,12
4,7543,377,1,18,0.7142406261835627,17
5,7397,523,1,16,0.7004166140638808,19
6,7378,542,1,21,0.6986175987880319,22
7,7304,615,2,22,0.6916424693851787,23
8,7281,637,3,21,0.6894962757227623,28
9,7236,682,3,19,0.6852354500694356,29
10,7010,907,4,29,0.6638681984597904,32
11,6990,927,4,28,0.661974498169423,35
12,6941,975,5,22,0.6573664941295291,36
13,6869,1047,5,28,0.6505491730842066,38
14,6835,1080,6,16,0.6473614442620881,38
15,6693,1222,6,15,0.6339161722004797,39
16,6678,1236,7,22,0.6325274586542102,41
17,6662,1251,8,24,0.6310440600934225,42
18,6570,1342,9,23,0.6223646004292388,43
19,6565,1347,9,15,0.6218911753566468,43
20,6422,1489,10,167,0.6083827799520263,49
21,6359,1552,10,61,0.602417624037369,53
22,6300,1608,13,39,0.5969258931953035,55
23,6186,1721,14,27,0.5861633632117157,56
24,6064,1843,14,24,0.5746117914404747,59
25,6028,1878,15,26,0.5712346925893195,60
26,5975,1931,15,25,0.566216386819846,61
27,5951,1954,16,17,0.5639755081429113,61
28,5839,2066,16,19,0.5533707865168539,62
