,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
121,4111,3684,126,16,0.39322686529478595,102
122,4110,3685,126,18,0.39313218028026764,102
123,4107,3686,128,23,0.3929112485797248,102
124,4107,3684,130,19,0.39297437192273704,102
125,4104,3687,130,15,0.39269031687918193,102
126,4105,3684,132,17,0.3928481252367125,102
127,4106,3682,133,15,0.3929743719227371,103
128,4095,3692,134,23,0.3919643984345411,103
129,4091,3695,135,19,0.3916172200479738,103
130,4090,3693,138,11,0.39161722004797367,103
131,3779,4003,139,19,0.36220174220426715,105
132,3774,4007,140,24,0.36175987880318144,105
133,3749,4030,142,20,0.35945587678323443,105
134,3716,4060,145,16,0.35642595631864665,105
135,3715,4060,146,17,0.35636283297563437,105
136,3715,4058,148,25,0.3564259563186466,106
137,3714,4057,150,21,0.3563943946471405,106
138,3674,4092,155,25,0.35276480242393643,106
139,3644,4119,158,20,0.3500189370029037,106
140,3645,4115,161,18,0.3502083070319404,106
141,3615,4144,162,21,0.34739931826789544,106
142,3612,4145,164,18,0.34717838656735256,106
143,3599,4156,166,21,0.34601060472162604,106
144,3598,4157,166,21,0.3459159197071077,106
145,3596,4158,167,22,0.345758111349577,106
146,3597,4152,172,16,0.34601060472162604,106
147,3593,4156,172,24,0.3456318646635526,106
148,3524,4224,173,25,0.33913016033329124,106
149,3517,4228,176,19,0.338562050246181,106
150,3507,4237,177,22,0.33764676177250347,106
151,3507,4233,181,16,0.337773008458528,106
