,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7675,246,0,15,0.7267074864284813,3
1,7653,268,0,18,0.7246244161090771,6
2,7626,295,0,19,0.7220679207170813,7
3,7615,306,0,16,0.7210263855573791,10
4,7575,346,0,20,0.7172389849766443,14
5,7562,359,0,18,0.7160080797879056,14
6,7553,368,0,18,0.7151559146572403,17
7,7541,380,0,18,0.7140196944830198,22
8,7444,477,0,18,0.7048352480747381,22
9,7294,627,0,18,0.6906324958969827,24
10,7250,671,0,15,0.6864663552581745,24
11,7202,719,0,17,0.6819214745612928,25
