,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7817,104,0,21,0.7401527584900895,3
1,7805,116,0,15,0.7390165383158692,7
2,7801,120,0,9,0.7386377982577957,9
3,7793,128,0,12,0.7378803181416488,12
4,7784,137,0,13,0.7370281530109835,13
5,7684,237,0,16,0.7275596515591465,17
6,7678,243,0,13,0.7269915414720363,19
7,7561,360,0,13,0.7159133947733872,21
8,7422,497,2,15,0.7028153010983462,26
9,7415,504,2,10,0.7021525059967176,28
10,7363,556,2,17,0.6972288852417624,29
11,7358,560,3,14,0.6967870218406766,31
12,7222,696,3,16,0.6839098598661785,32
13,7183,735,3,16,0.6802171442999622,33
14,7153,765,3,13,0.6773765938644111,35
15,7092,825,4,17,0.6716323696502966,36
16,7087,830,4,13,0.6711589445777049,36
17,7083,831,7,18,0.6708748895341496,36
18,7080,834,7,14,0.6705908344905945,36
19,7060,853,8,20,0.6687286958717334,37
20,7053,858,10,14,0.668129024113117,39
21,7035,875,11,19,0.6664562555232926,39
22,7014,896,11,14,0.6644678702184068,39
23,7000,910,11,19,0.6631422800151496,39
24,6878,1030,13,17,0.6516538315869208,40
25,6874,1034,13,20,0.6512750915288473,40
26,6809,1099,13,17,0.6451205655851534,40
27,6806,1102,13,15,0.6448365105415983,40
28,6734,1174,13,23,0.6380191894962757,40
29,6684,1224,13,15,0.6332849387703572,40
30,6675,1233,13,21,0.6324327736396919,40
31,6554,1353,14,16,0.6210074485544754,42
32,6549,1357,15,15,0.6205655851533898,43
33,6525,1381,15,19,0.6182931448049489,46
34,6526,1380,15,10,0.6183878298194673,46
35,6519,1387,15,14,0.6177250347178387,47
36,6463,1442,16,17,0.6124542355763161,49
37,6457,1447,17,15,0.611917687160712,49
38,6453,1450,18,14,0.6115705087741448,50
39,6422,1481,18,18,0.6086352733240753,51
40,6390,1513,18,18,0.6056053528594874,53
41,6333,1570,18,19,0.6002083070319404,56
42,6247,1656,18,16,0.5920653957833607,56
43,6248,1655,18,12,0.5921600807978791,56
44,6101,1802,18,12,0.5782413836636788,56
45,6028,1873,20,19,0.5713925009468501,57
46,6028,1871,22,17,0.5714556242898623,57
47,6026,1869,26,17,0.5713925009468502,57
48,6023,1870,28,17,0.5711715692463073,57
49,6021,1871,29,11,0.5710137608887766,57
50,6020,1872,29,16,0.5709190758742584,57
51,6019,1872,30,13,0.5708559525312461,59
52,5988,1903,30,15,0.5679207170811766,59
53,5965,1926,30,12,0.5657429617472541,60
54,5960,1929,32,20,0.5653326600176746,60
55,5904,1985,32,17,0.5600302992046459,62
56,5903,1984,34,12,0.5599987375331398,62
57,5899,1987,35,20,0.5596515591465725,65
58,5898,1987,36,6,0.5595884358035601,65
59,5887,1998,36,12,0.5585469006438581,65
60,5866,2019,36,18,0.5565585153389724,66
61,5854,2029,38,15,0.5554854185077642,66
62,5856,2025,40,15,0.5557379118798131,66
63,5809,2070,42,15,0.551350839540462,66
64,5807,2072,42,16,0.5511614695114253,67
65,5802,2076,43,20,0.5507196061103395,67
66,5727,2151,43,15,0.5436182300214619,67
67,5728,2148,45,14,0.5437760383789926,67
68,5719,2155,47,14,0.5429869965913395,67
69,5715,2157,49,14,0.5426713798762782,67
70,5700,2172,49,18,0.5412511046585027,68
71,5696,2172,53,22,0.5409986112864538,68
72,5680,2187,54,20,0.5395152127256659,68
73,5670,2196,55,14,0.5385999242519883,69
74,5594,2271,56,18,0.5314354248200985,70
75,5593,2272,56,15,0.5313407398055802,70
76,5588,2277,56,18,0.5308673147329883,72
