,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7831,90,0,23,0.7414783486933468,3
1,7633,287,1,20,0.7227622774902158,7
2,7577,343,1,14,0.7174599166771872,8
3,7450,470,1,23,0.7054349198333544,12
4,7438,482,1,19,0.7042986996591339,13
5,7281,639,1,22,0.68943315237975,15
6,7269,651,1,17,0.6882969322055296,16
7,7124,796,1,22,0.6745676051003662,18
8,7110,810,1,25,0.6732420148971089,20
9,6807,1113,1,19,0.6445524554980431,22
10,6780,1140,1,17,0.6419959601060472,22
11,6776,1143,2,11,0.6416487817194799,24
12,6752,1166,3,17,0.6394079030425451,27
13,6684,1234,3,27,0.632969322055296,29
14,6635,1283,3,20,0.628329756343896,32
15,6621,1297,3,16,0.6270041661406388,35
16,6602,1316,3,21,0.6252051508647898,35
17,6324,1592,5,15,0.5989458401716955,36
18,6309,1607,5,26,0.59752556495392,36
19,6224,1691,6,17,0.5895089003913647,38
20,6148,1765,8,72,0.5823759626309809,39
21,6139,1771,11,19,0.5816184825148341,39
22,6049,1861,11,21,0.5730968312081808,42
23,6041,1867,13,25,0.5724024744350461,44
24,5955,1952,14,15,0.5642911248579725,44
25,5950,1957,14,16,0.5638176997853807,46
26,5762,2145,14,20,0.5460169170559274,48
27,5755,2152,14,22,0.5453541219542987,48
28,5541,2364,16,23,0.5251546521903799,48
29,5517,2387,17,19,0.5229137735134453,50
30,5505,2398,18,24,0.5218091150107309,50
31,5441,2461,19,21,0.5157808357530614,50
32,5435,2465,21,15,0.5152758490089635,50
33,5378,2521,22,18,0.5099103648529225,51
34,5378,2519,24,19,0.5099734881959348,51
35,5372,2525,24,19,0.5094053781088247,52
36,5287,2610,24,27,0.5013571518747633,53
37,5248,2647,26,18,0.49772755965155907,53
38,5221,2671,29,22,0.49526574927408157,53
39,5071,2821,29,16,0.4810629970963262,54
40,5068,2822,31,18,0.4808420653957834,54
41,5046,2842,33,53,0.4788221184193915,55
42,4943,2945,33,27,0.4690695619239995,55
43,4939,2948,34,18,0.4687223835374321,55
44,4921,2965,35,28,0.4670496149476076,55
45,4909,2975,37,13,0.4659765181163994,56
46,4774,3109,38,18,0.45322560282792573,56
47,4771,3107,43,25,0.4530993561419012,56
48,4761,3117,43,15,0.4521525059967175,56
49,4760,3114,47,14,0.4521840676682237,57
50,4636,3236,49,22,0.4405062492109582,57
51,4632,3237,52,20,0.44022219416740305,58
52,4619,3250,52,17,0.43899128897866424,59
53,4614,3255,52,19,0.4385178639060725,60
54,4582,3286,53,25,0.43551950511299076,61
55,4577,3290,54,21,0.4350776417119051,62
56,4565,3300,56,15,0.4340045448806969,62
