,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7734,187,0,8,0.7322939022850651,1
1,7721,200,0,13,0.7310629970963262,3
2,7711,210,0,10,0.7301161469511426,4
3,7691,230,0,11,0.7282224466607752,7
4,7681,240,0,11,0.7272755965155915,7
5,7668,253,0,16,0.7260446913268527,10
6,7661,260,0,9,0.7253818962252241,11
7,7575,346,0,16,0.7172389849766443,12
8,7544,377,0,7,0.7143037495265749,14
9,7531,390,0,16,0.7130728443378361,15
10,7519,402,0,12,0.7119366241636157,17
11,7493,428,0,11,0.7094748137861382,18
12,7472,449,0,9,0.7074864284812523,19
13,7461,460,0,7,0.7064448933215502,19
14,7444,477,0,12,0.7048352480747381,22
15,7430,491,0,14,0.7035096578714808,23
16,7375,546,0,10,0.6983019820729706,24
17,7370,551,0,8,0.6978285570003787,25
18,7358,563,0,16,0.6966923368261583,27
19,7355,564,2,6,0.6964714051256155,28
20,7336,582,3,13,0.6947039515212726,29
21,7312,606,3,14,0.6924315111728317,30
22,7293,625,3,16,0.6906324958969827,31
23,7261,657,3,14,0.6876025754323949,32
24,7246,672,3,19,0.6861823002146193,33
25,7216,702,3,9,0.6833417497790683,33
26,7209,709,3,12,0.6826789546774398,34
27,7200,717,4,10,0.6818583512182804,34
28,7196,721,4,10,0.681479611160207,34
29,7189,728,4,15,0.6808168160585785,35
30,7180,737,4,18,0.6799646509279131,35
31,7100,816,5,13,0.6724214114379499,36
32,7096,820,5,6,0.6720426713798763,36
33,7088,828,5,14,0.6712851912637294,38
34,7084,832,5,8,0.670906451205656,38
35,7081,835,5,3,0.6706223961621008,38
36,7071,845,5,14,0.669675546016917,38
37,7065,851,5,10,0.6691074359298068,38
38,7061,855,5,11,0.6687286958717333,38
39,7055,861,5,13,0.6681605857846231,39
40,7047,867,7,13,0.6674662290114884,40
41,7042,871,8,10,0.6670243656104028,40
42,7031,881,9,13,0.6660143921222067,42
43,7028,883,10,6,0.6657618987501578,42
44,6980,931,10,13,0.661217018053276,43
45,6973,938,10,13,0.6605542229516476,44
46,6936,973,12,14,0.6571140007574802,44
47,6925,984,12,11,0.6560724655977781,44
48,6923,986,12,7,0.6558830955687414,44
49,6914,994,13,12,0.6550624921095821,44
50,6885,1023,13,16,0.6523166266885494,46
51,6856,1051,14,11,0.6496023229390229,46
52,6852,1055,14,11,0.6492235828809495,47
53,6772,1135,14,13,0.6416487817194799,48
54,6767,1140,14,10,0.6411753566468881,49
55,6760,1147,14,14,0.6405125615452595,49
56,6752,1154,15,15,0.6397866431006186,50
57,6747,1159,15,13,0.6393132180280268,50
58,6736,1170,15,15,0.6382716828683247,51
59,6731,1175,15,9,0.637798257795733,51
60,6720,1186,15,15,0.6367567226360308,51
61,6711,1195,15,12,0.6359045575053655,52
62,6704,1202,15,12,0.6352417624037369,52
63,6701,1204,16,8,0.634989269031688,52
64,6697,1207,17,8,0.6346420906451207,52
65,6685,1219,17,11,0.6335058704709002,52
66,6678,1226,17,15,0.6328430753692715,54
67,6667,1237,17,8,0.6318015402095696,54
68,6661,1242,18,16,0.6312649917939654,54
69,6655,1248,18,10,0.6306968817068552,54
70,6633,1269,19,17,0.6286453730589572,54
71,6627,1274,20,11,0.6281088246433532,55
72,6612,1288,21,16,0.6267201110970837,55
73,6609,1290,22,12,0.6264676177250347,57
74,6472,1427,22,14,0.6134957707360181,57
75,6470,1426,25,11,0.6134010857214998,57
76,6427,1468,26,14,0.6093611917687161,59
77,6425,1470,26,11,0.6091718217396794,59
78,6413,1482,26,11,0.608035601565459,59
79,6411,1482,28,9,0.6079093548794344,59
80,6406,1487,28,14,0.6074359298068426,59
81,6372,1520,29,9,0.6042482009847242,59
82,6370,1521,30,5,0.6040903926271936,59
83,6369,1522,30,12,0.6039957076126752,59
84,6360,1531,30,14,0.6031435424820099,59
85,6352,1539,30,15,0.6023860623658629,60
86,6298,1591,32,13,0.5973361949248833,60
87,6285,1603,33,13,0.5961368514076505,60
88,6281,1606,34,9,0.5957896730210831,60
89,6280,1606,35,10,0.595726549678071,60
90,6278,1608,35,7,0.5955371796490343,60
91,6276,1609,36,5,0.5953793712915036,60
92,6272,1613,36,12,0.5950006312334302,60
93,6270,1615,36,8,0.5948112612043934,60
94,6262,1621,38,18,0.5941169044312588,60
95,6251,1632,38,9,0.5930753692715566,61
96,6250,1631,40,7,0.5930438076000505,61
97,6213,1668,40,12,0.5895404620628708,61
98,6210,1670,41,8,0.5892879686908219,61
99,6201,1679,41,21,0.5884358035601566,61
100,6171,1709,41,8,0.5855952531246056,61
101,6168,1711,42,9,0.5853427597525566,61
102,6164,1715,42,12,0.584964019694483,61
103,6166,1713,42,9,0.5851533897235197,61
104,6166,1713,42,7,0.5851533897235197,61
105,6158,1720,43,13,0.5844274712788788,62
106,6153,1725,43,8,0.5839540462062871,62
107,6147,1731,43,12,0.5833859361191769,62
108,6144,1734,43,8,0.5831018810756218,63
109,6143,1735,43,10,0.5830071960611034,63
110,6135,1743,43,10,0.5822497159449564,63
111,6098,1779,44,7,0.578777932079283,63
112,6093,1784,44,13,0.5783045070066911,64
113,6091,1785,45,9,0.5781466986491605,64
114,6078,1798,45,13,0.5769157934604218,65
115,6075,1801,45,14,0.5766317384168665,66
116,6074,1801,46,8,0.5765686150738543,66
117,6045,1829,47,9,0.5738543113243277,66
118,6016,1857,48,16,0.5711400075748012,66
119,6012,1860,49,10,0.5707928291882338,66
120,6007,1865,49,11,0.570319404115642,66
121,5969,1901,51,18,0.5667844969069562,67
122,5965,1905,51,11,0.5664057568488827,67
123,5961,1907,53,10,0.5660901401338215,67
124,5959,1908,54,9,0.5659323317762909,67
125,5938,1928,55,12,0.5639755081429112,68
126,5938,1927,56,3,0.5640070698144174,68
127,5936,1929,56,10,0.5638176997853807,68
128,5930,1934,57,17,0.5632811513697765,68
129,5928,1934,59,10,0.5631549046837521,68
130,5930,1932,59,8,0.5633442747127888,68
131,5926,1936,59,13,0.5629655346547153,68
132,5925,1936,60,7,0.562902411311703,69
133,5909,1952,60,15,0.5613874510794092,69
134,5908,1953,60,18,0.5612927660648909,69
135,5905,1956,60,15,0.5610087110213358,71
