,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7367,554,0,13,0.6975445019568236,2
1,7355,566,0,13,0.6964082817826032,5
2,7344,577,0,11,0.6953667466229012,11
3,7270,651,0,13,0.6883600555485418,14
4,7240,681,0,18,0.6855195051129908,16
5,7225,696,0,24,0.6840992298952152,18
6,7158,763,0,17,0.6777553339224845,21
7,7151,769,1,9,0.677124100492362,22
8,7140,780,1,17,0.67608256533266,23
9,7120,800,1,12,0.6741888650422926,24
10,6841,1079,1,15,0.6477717459916676,27
11,6761,1159,1,8,0.6401969448301982,29
12,6749,1171,1,15,0.6390607246559777,30
13,6608,1311,2,18,0.6257416992803939,32
14,6576,1342,3,15,0.6227433404873122,33
15,6543,1375,3,19,0.6196187350082061,36
16,6474,1444,3,14,0.6130854690064386,36
17,6375,1543,3,20,0.6037116525691201,36
18,6036,1882,3,19,0.5716134326473931,37
19,5963,1955,3,13,0.5647014265875521,38
20,5922,1996,3,10,0.5608193409922989,38
21,5914,2004,3,16,0.5600618608761521,39
22,5910,2008,3,10,0.5596831208180785,39
23,5804,2114,3,10,0.5496465092791314,39
24,5792,2122,7,14,0.5486365357909354,40
25,5786,2127,8,18,0.5480999873753314,42
26,5761,2152,8,17,0.5457328620123721,44
27,5759,2153,9,12,0.5455750536548416,44
28,5756,2156,9,10,0.5452909986112865,44
29,5752,2158,11,15,0.5449753818962253,44
30,5698,2211,12,14,0.5398939527837394,45
31,5684,2225,12,12,0.5385683625804822,45
32,5645,2262,14,14,0.5349387703572782,45
33,5635,2272,14,9,0.5339919202120944,45
34,5552,2355,14,18,0.5261330640070699,45
35,5469,2437,15,22,0.5183057694735513,46
36,5462,2443,16,10,0.5176745360434288,46
37,5424,2479,18,10,0.5141396288347431,46
38,5373,2529,19,17,0.5093422547658124,47
39,5355,2547,19,20,0.5076379245044818,48
40,5328,2573,20,21,0.505112990783992,48
41,5329,2570,22,14,0.5052707991415225,48
42,5309,2588,24,20,0.5034402221941674,48
43,5303,2594,24,22,0.5028721121070572,49
44,5304,2590,27,14,0.503061482136094,50
45,5298,2595,28,15,0.5025249337204899,50
46,5281,2609,31,16,0.5010099734881959,50
47,5163,2727,31,15,0.4898371417750284,50
48,5070,2819,32,14,0.4810629970963262,51
49,5058,2828,35,15,0.48002146193662415,52
50,5057,2827,37,10,0.479989900265118,53
51,5046,2838,37,20,0.47894836510541594,53
52,5041,2842,38,22,0.4785065017043303,54
53,5038,2841,42,11,0.4783486933467997,54
54,5000,2878,43,18,0.47478222446660767,54
55,4984,2893,44,20,0.47329882590581995,54
56,4983,2892,46,21,0.47326726423431387,54
57,4861,3014,46,14,0.46171569246307276,54
58,4851,3020,50,17,0.4608950890039136,55
59,4811,3058,52,14,0.4571708117661911,55
60,4810,3059,52,12,0.45707612675167275,55
61,4807,3059,55,19,0.456886756722636,55
62,4797,3065,59,21,0.4560661532634768,55
63,4797,3065,59,11,0.4560661532634768,56
64,4766,3094,61,20,0.45319404115641965,57
65,4703,3155,63,11,0.44729200858477464,58
66,4645,3211,65,19,0.44186340108572153,59
67,4637,3218,66,18,0.44113748264108066,59
68,4634,3220,67,13,0.44088498926903164,59
69,4562,3292,67,16,0.4340676682237091,59
70,4560,3289,72,15,0.43403610655220304,60
71,4500,3347,74,8,0.42841812902411314,60
72,4485,3362,74,13,0.4269978538063376,61
73,4485,3362,74,14,0.4269978538063376,61
74,4486,3360,75,17,0.42712410049236205,61
75,4483,3363,75,21,0.42684004544880694,62
76,4410,3433,78,17,0.4200227244034844,63
77,4413,3427,81,15,0.4204014644615579,63
78,4381,3458,82,17,0.41740310566847616,64
79,4358,3481,82,19,0.4152253503345537,64
80,4295,3543,83,14,0.4092917560914026,65
81,4296,3540,85,12,0.4094495644489332,66
82,4273,3562,86,18,0.40730337078651685,68
83,4265,3570,86,20,0.4065458906703699,68
84,4161,3672,88,14,0.3967617725034718,68
85,4160,3672,89,15,0.39669864916045955,69
86,4158,3673,90,14,0.39654084080292895,71
87,4157,3672,92,21,0.3965092791314228,71
88,4132,3694,95,13,0.39423683878298194,71
89,4128,3698,95,13,0.3938580987249085,71
90,4128,3698,95,17,0.3938580987249085,71
91,4101,3724,96,15,0.39133316500441867,71
92,4057,3767,97,11,0.38719858603711654,71
93,4047,3777,97,21,0.3862517358919328,71
94,4046,3778,97,20,0.3861570508774145,71
95,3945,3879,97,12,0.3765938644110592,71
96,3832,3989,100,17,0.3659891427850019,72
97,3837,3981,103,13,0.3665572528721121,72
98,3778,4040,103,14,0.36097083701552835,73
99,3775,4039,107,13,0.36081302865799775,73
100,3768,4044,109,19,0.3602133568993814,73
101,3770,4042,109,12,0.3604027269284181,73
102,3764,4048,109,24,0.3598346168413079,73
103,3761,4049,111,13,0.359613685140765,73
104,3759,4047,115,16,0.3595505617977528,73
105,3757,4048,116,11,0.3593927534402222,73
106,3729,4074,118,10,0.3568046963767201,73
107,3721,4080,120,25,0.35611033960358535,73
108,3727,4072,122,16,0.35674157303370785,75
109,3713,4085,123,16,0.3554475445019568,75
110,3715,4083,123,16,0.3556369145309935,76
111,3714,4083,124,19,0.3555737911879813,76
112,3706,4091,124,10,0.35481631107183437,76
113,3705,4092,124,17,0.354721626057316,76
114,3677,4120,124,17,0.3520704456508017,76
115,3676,4117,128,15,0.3521020073223078,76
116,3614,4176,131,21,0.3463262214366873,76
117,3619,4171,131,20,0.34679964650927914,76
118,3609,4179,133,19,0.34591591970710767,77
119,3573,4212,136,22,0.3426019441989648,79
120,3563,4216,142,14,0.3418444640828178,79
121,3562,4217,142,17,0.3417497790682995,79
122,3563,4213,145,17,0.3419391490973362,79
123,3562,4212,147,10,0.3419075874258301,79
124,3268,4505,148,16,0.31410175482893576,79
125,3256,4515,150,21,0.31302865799772756,80
126,3260,4510,151,13,0.3134389597273072,80
127,3255,4513,153,15,0.31302865799772756,80
128,3255,4509,157,13,0.31315490468375207,80
129,3236,4527,158,18,0.3113874510794092,80
130,3234,4528,159,15,0.31122964272187853,80
131,3209,4549,163,17,0.3089887640449438,80
132,3204,4551,166,14,0.3086100239868703,80
133,3205,4547,169,12,0.3087993940159071,80
134,3199,4553,169,20,0.3082312839287969,81
135,3200,4552,169,16,0.30832596894331527,81
136,3190,4558,173,11,0.307505365484156,83
137,3190,4555,176,15,0.3076000504986744,83
