,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7903,18,0,16,0.7482956697386693,3
1,7781,140,0,22,0.7367440979674283,5
2,7752,169,0,13,0.7339982325463956,8
3,7683,238,0,21,0.7274649665446282,12
4,7672,249,0,14,0.7264234313849262,16
5,7634,287,0,25,0.7228254008332281,18
6,7525,396,0,18,0.7125047342507259,21
7,7283,638,0,17,0.6895909607372807,23
8,7273,648,0,15,0.688644110592097,26
9,7129,792,0,18,0.6750094685014518,28
10,7116,805,0,18,0.673778563312713,29
11,7090,831,0,18,0.6713167529352355,31
12,6923,998,0,17,0.6555043555106679,32
13,6913,1006,2,19,0.6546206287084965,35
14,6843,1076,2,19,0.6479926776922106,37
15,6834,1085,2,15,0.6471405125615454,38
16,6828,1091,2,15,0.6465724024744351,41
17,6816,1103,2,17,0.6454361823002147,41
18,6809,1110,2,11,0.6447733871985861,41
19,6353,1566,2,11,0.6015970205782099,42
20,6344,1575,2,17,0.6007448554475446,43
21,6339,1579,3,15,0.6003029920464588,43
22,6231,1687,3,18,0.5900770104784749,45
23,6083,1835,3,18,0.5760636283297563,47
24,6074,1843,4,17,0.5752430248705971,48
25,6062,1855,4,16,0.5741068046963766,48
26,6045,1872,4,10,0.5724971594495644,48
27,6042,1875,4,14,0.5722131044060094,48
28,5879,2037,5,18,0.5568110087110214,48
29,5848,2067,6,17,0.553907334932458,49
30,5768,2146,7,14,0.5463640954424945,50
31,5760,2154,7,11,0.5456066153263477,50
32,5669,2242,10,18,0.5370849640196944,52
33,5647,2257,17,25,0.5352228254008332,55
34,5634,2269,18,14,0.5340234818836005,59
35,5602,2301,18,12,0.5309935614190128,59
36,5603,2300,18,10,0.5310882464335311,59
37,5596,2304,21,14,0.5305201363464209,59
38,5594,2304,23,20,0.5303938896603965,60
39,5591,2306,24,13,0.5301413962883474,61
40,5567,2327,27,20,0.5279636409544249,62
41,5566,2326,29,17,0.5279320792829189,62
42,5544,2347,30,11,0.5258805706350208,62
43,5541,2348,32,11,0.525659638934478,62
44,5540,2348,33,14,0.5255965155914658,63
45,5395,2491,35,20,0.5119303118293146,64
46,5368,2518,35,13,0.5093738164373185,64
47,5356,2528,37,15,0.5083007196061102,65
48,5338,2546,37,19,0.5065963893447797,65
49,5283,2600,38,6,0.5014202752177755,65
50,5280,2601,40,18,0.5011993435172327,65
51,5281,2599,41,10,0.5013255902032572,65
52,5277,2601,43,12,0.501009973488196,66
53,5251,2627,43,19,0.49854816311071826,67
54,5239,2639,43,17,0.49741194293649793,67
55,5213,2665,43,19,0.4949501325590203,69
56,5185,2693,43,16,0.49229895215250596,70
57,5150,2723,48,20,0.48914278500189373,71
58,5148,2722,51,20,0.4890480999873753,71
59,5140,2729,52,18,0.48832218154273455,71
60,5141,2727,53,12,0.488448428228759,71
61,5139,2727,55,14,0.48832218154273443,71
62,5138,2727,56,11,0.48825905819972226,71
63,5129,2736,56,17,0.48740689306905693,71
64,5077,2788,56,17,0.48248327231410176,71
65,5044,2819,58,19,0.47942179017800785,71
66,5042,2821,58,18,0.47923242014897105,72
67,4962,2899,60,10,0.47172074233051386,72
68,4959,2902,60,12,0.47143668728695876,72
69,4952,2909,60,15,0.47077389218533017,73
70,4948,2912,61,18,0.4704267137987628,75
71,4944,2915,62,16,0.47007953541219544,76
72,4843,3015,63,24,0.46054791061734635,78
73,4831,3026,64,18,0.459443252114632,79
74,4828,3029,64,18,0.4591591970710769,79
75,4824,3031,66,17,0.45884358035601563,79
76,4655,3200,66,21,0.4428418129024113,80
77,4648,3207,66,16,0.4421790178007828,80
78,4653,3202,66,20,0.4426524428733746,80
79,4646,3207,68,20,0.4420527711147582,81
80,4290,3562,69,15,0.40837646761772506,84
81,4275,3575,71,9,0.40701931574296174,84
82,4220,3630,71,12,0.4018116399444514,84
83,4217,3631,73,8,0.4015907082439085,84
