,number_susceptible,number_infected,number_resistant,results_tweets,sustainablity_score,infected_low
0,7920,1,0,0,0.7499053149854816,0.0
1,7920,1,0,0,0.7499053149854816,0.0
2,7920,1,0,0,0.7499053149854816,0.0
3,7920,1,0,0,0.7499053149854816,0.0
4,7919,2,0,1,0.7498106299709633,0.005263157894736842
5,7919,2,0,0,0.7498106299709633,0.005263157894736842
6,7919,2,0,0,0.7498106299709633,0.005263157894736842
