,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7891,30,0,12,0.7471594495644489,1
1,7866,55,0,14,0.7447923242014897,6
2,7839,82,0,12,0.7422358288094938,7
3,7804,117,0,28,0.7389218533013509,13
4,7685,236,0,12,0.727654336573665,14
5,7669,251,1,14,0.7261709380128771,15
6,7551,369,1,12,0.7149981062997095,15
7,7402,518,1,9,0.7008900391364726,17
8,7392,528,1,14,0.6999431889912889,19
9,7296,624,1,12,0.6908534275975255,20
10,7253,667,1,13,0.6867819719732356,21
11,7241,679,1,15,0.6856457517990152,25
12,6797,1123,1,24,0.6436056053528595,28
13,6772,1146,3,17,0.6413016033329125,28
14,6769,1148,4,9,0.6410491099608635,30
15,6741,1175,5,9,0.6384294912258554,32
16,5972,1938,11,20,0.5658060850902664,32
17,5959,1950,12,15,0.5646067415730337,33
18,5936,1972,13,14,0.5624605479106173,34
19,5826,2082,13,14,0.5520451963135967,35
20,5683,2225,13,16,0.53850523923747,36
21,5649,2259,13,19,0.5352859487438455,39
22,5630,2277,14,14,0.5335184951395027,39
23,5622,2285,14,18,0.5327610150233556,40
24,5488,2416,17,14,0.5201679080924126,40
25,5483,2419,19,14,0.5197576063628329,42
26,5472,2429,20,9,0.5187476328746371,42
27,5471,2429,21,14,0.5186845095316247,43
28,5353,2546,22,14,0.5075432394899634,44
29,5354,2536,31,6,0.5079219795480369,45
30,5344,2543,34,17,0.5070698144173714,45
31,5342,2545,34,7,0.5068804443883348,46
32,5337,2548,36,14,0.5064701426587552,47
33,5334,2551,36,19,0.5061860876152001,48
34,5262,2623,36,19,0.49936876656987755,48
35,5255,2630,36,19,0.498705971468249,49
36,5225,2660,36,10,0.49586542103269793,49
37,5224,2661,36,14,0.49577073601817956,49
38,5191,2691,39,14,0.4927408155535917,50
39,5181,2701,39,11,0.49179396540840803,50
40,5096,2785,40,18,0.48377730084585274,50
41,5055,2826,40,14,0.47989521525059964,50
42,5029,2852,40,24,0.4774334048731221,52
43,4914,2965,42,17,0.46660775154652195,52
44,4913,2965,43,11,0.4665446282035096,52
45,4912,2966,43,16,0.46644994318899125,52
46,4911,2967,43,9,0.46635525817447293,52
47,4798,3080,43,16,0.4556558515338972,52
48,4798,3078,45,11,0.4557189748769095,53
49,4720,3154,47,11,0.448396667087489,53
50,4685,3189,47,11,0.44508269157934605,55
51,4679,3193,49,17,0.44457770483524806,56
52,4619,3252,50,21,0.438928165635652,56
53,4561,3309,51,16,0.4334679964650928,57
54,4498,3371,52,18,0.4275344022219416,58
55,4493,3375,53,18,0.427092538820856,58
56,4453,3415,53,21,0.4233051382401212,60
57,4391,3477,53,24,0.41743466733998236,61
58,4392,3473,56,11,0.41762403736901904,61
59,4384,3479,58,13,0.4169296805958843,61
60,4368,3493,60,26,0.4154778437066027,62
61,4356,3504,61,16,0.41437318520388833,62
62,4356,3502,63,8,0.4144363085469006,62
63,4256,3601,64,14,0.40499936876656983,62
64,4259,3597,65,13,0.4053149854816311,62
65,4246,3610,65,9,0.40408408029289233,63
66,4182,3673,66,14,0.39805580103522287,64
67,4119,3736,66,17,0.39209064512056563,66
68,4109,3744,68,14,0.3912069183183941,66
69,4076,3777,68,16,0.388082312839288,66
70,3923,3929,69,15,0.3736270672894837,67
71,3868,3980,73,12,0.3685456381769978,67
72,3861,3986,74,17,0.3679144047468754,67
73,3859,3984,78,15,0.36785128140386314,67
74,3859,3981,81,11,0.3679459664183815,67
75,3858,3981,82,11,0.3678828430753693,67
76,3856,3980,85,13,0.36778815806085086,67
77,3854,3981,86,12,0.36763034970332026,67
78,3852,3981,88,13,0.3675041030172958,69
79,3846,3984,91,11,0.36703067794470395,69
80,3836,3994,91,21,0.36608382779952026,70
81,3833,3997,91,17,0.36579977275596515,71
82,3820,4009,92,17,0.3646004292387325,71
83,3819,4006,96,13,0.3646319909102387,71
84,3786,4038,97,16,0.36153894710263856,71
85,3782,4041,98,16,0.3611917687160712,72
86,3774,4047,100,12,0.3604974119429365,73
87,3768,4051,102,14,0.3599924251988385,73
88,3771,4045,105,6,0.360371165256912,73
89,3772,4040,109,15,0.36059209695745487,73
90,3769,4042,110,18,0.3603396035854059,73
91,3748,4059,114,17,0.3584774649665446,73
92,3721,4085,115,12,0.35595253124605475,73
93,3714,4089,118,19,0.3553844211589446,73
94,3699,4104,118,15,0.35396414594116904,73
95,3701,4101,119,11,0.3541850776417119,73
96,3694,4106,121,17,0.35358540588309556,73
97,3688,4110,123,10,0.35308041913899757,73
98,3681,4115,125,17,0.35248074738038127,73
99,3510,4285,126,16,0.3363211715692463,73
100,3508,4285,128,21,0.33619492488322184,74
101,3423,4367,131,18,0.3282413836636789,75
102,3429,4357,135,12,0.32893574043681356,76
103,3423,4363,135,21,0.32836763034970334,76
104,3424,4360,137,11,0.32852543870723394,76
105,3428,4354,139,13,0.32896730210831965,76
106,3411,4368,142,18,0.3274523418760258,76
107,3380,4395,146,21,0.32464335311198084,77
108,3370,4404,147,13,0.3237280646383032,77
109,3367,4406,148,22,0.32347557126625426,78
110,3363,4410,148,21,0.3230968312081808,78
111,3362,4406,153,13,0.323159954551193,78
112,3353,4412,156,12,0.32240247443504605,78
113,3348,4413,160,10,0.3220552960484787,78
114,3345,4413,163,17,0.321865926019442,78
115,3343,4411,167,11,0.3218028026764297,79
116,3341,4410,170,17,0.3217081176619114,79
117,3302,4449,170,15,0.318015402095695,79
118,3293,4456,172,19,0.31722636030804197,79
119,3289,4459,173,19,0.3168791819214745,80
120,3192,4552,177,18,0.3078209821992172,80
121,3186,4557,178,18,0.3072844337836132,80
122,3166,4577,178,12,0.30539073349324586,80
123,3070,4672,179,22,0.2963325337709885,80
124,3069,4672,180,17,0.2962694104279763,80
125,3068,4673,180,15,0.29617472541345785,80
126,3046,4692,183,18,0.29418634010857214,80
127,3044,4690,187,18,0.2941232167655599,81
128,3035,4696,190,21,0.29336573664941296,81
129,3032,4699,190,11,0.29308168160585785,82
130,3031,4698,192,11,0.2930501199343517,82
131,3023,4703,195,13,0.2923873248327231,83
132,2999,4725,197,12,0.2901780078272945,83
133,2992,4727,202,12,0.2896730210831966,83
134,2989,4727,205,16,0.28948365105415985,84
135,2985,4726,210,12,0.28926271935361697,84
136,2982,4728,211,21,0.289010225981568,84
137,2981,4725,215,18,0.2890417876530741,84
138,2953,4752,216,14,0.2864221689180659,84
139,2949,4755,217,18,0.28607499053149854,84
140,2932,4771,218,18,0.28449690695619234,87
141,2927,4772,222,17,0.28414972856962506,87
142,2911,4785,225,20,0.2827294533518495,88
143,2909,4785,227,16,0.28260320666582506,88
144,2911,4778,232,10,0.28295038505239234,89
145,2912,4774,235,16,0.28313975508142913,90
146,2908,4771,242,11,0.2829819467238985,90
147,2908,4770,243,16,0.2830135083954046,90
148,2907,4769,245,13,0.2829819467238985,90
149,2903,4773,245,22,0.28260320666582506,91
150,2885,4789,247,10,0.28096199974750663,93
151,2849,4822,250,14,0.2776480242393637,93
152,2851,4817,253,13,0.2779320792829188,93
153,2853,4812,256,18,0.2782161343264739,93
154,2845,4816,260,18,0.27758490089635146,94
155,2846,4813,262,17,0.27774270925388206,94
156,2850,4806,265,15,0.2782161343264739,94
157,2849,4803,269,24,0.27824769599798005,94
158,2846,4805,270,18,0.2779952026259311,94
