,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7898,23,0,19,0.7478222446660776,3
1,7887,34,0,13,0.7467807095063754,5
2,7862,59,0,19,0.7444135841434163,8
3,7727,194,0,17,0.7316311071834364,12
4,7716,204,1,11,0.7306211336952405,14
5,7684,236,1,9,0.7275912132306526,14
6,7584,336,1,16,0.7181227117788158,16
7,7308,612,1,12,0.691989647771746,18
8,7270,648,3,16,0.6884547405630602,23
9,7266,651,4,6,0.6881075621764928,23
10,7155,762,4,18,0.6775975255649539,27
11,7133,782,6,13,0.675577578588562,29
12,7114,801,6,11,0.673778563312713,31
13,7102,812,7,15,0.6726739048099987,34
14,6977,932,12,15,0.6609960863527332,37
15,6943,966,12,12,0.6577767958591088,38
16,6861,1048,12,16,0.6500126246686024,38
17,6852,1057,12,12,0.6491604595379372,38
18,6767,1142,12,14,0.6411122333038758,39
19,6730,1179,12,18,0.6376088877666961,40
20,6597,1311,13,26,0.6250473425072591,42
21,6592,1316,13,9,0.6245739174346674,43
22,6565,1342,14,11,0.6220489837141775,43
23,6563,1343,15,16,0.6218911753566468,43
24,6554,1351,16,17,0.6210705718974876,48
25,6389,1516,16,9,0.6054475445019568,49
26,6383,1522,16,10,0.6048794344148466,49
27,6371,1534,16,13,0.6037432142406262,49
28,6369,1536,16,10,0.6035538442115894,49
29,6339,1565,17,11,0.6007448554475445,49
30,6264,1640,17,26,0.5936434793586669,51
31,6225,1679,17,11,0.5899507637924505,52
32,6191,1711,19,17,0.5867945966418381,52
33,6135,1767,19,11,0.5814922358288095,52
34,6130,1771,20,18,0.5810503724277237,53
35,6107,1792,22,24,0.5789357404368135,54
36,5934,1964,23,16,0.5625867945966418,56
37,5780,2118,23,16,0.548005302360813,57
38,5752,2145,24,16,0.5453856836258049,57
39,5720,2177,24,21,0.542355763161217,59
40,5665,2232,24,18,0.5371480873627067,59
41,5630,2263,28,17,0.5339603585405883,59
42,5626,2267,28,17,0.5335816184825148,59
43,5623,2269,29,12,0.5333291251104659,60
44,5619,2272,30,15,0.5329819467238985,60
45,5614,2277,30,10,0.5325085216513067,60
46,5593,2298,30,18,0.5305201363464209,61
47,5589,2301,31,10,0.5301729579598535,61
48,5547,2341,33,22,0.5262593106930943,61
49,5404,2483,34,19,0.5127509152884736,61
50,5366,2521,34,12,0.5091528847367757,61
51,5354,2532,35,11,0.5080482262340614,61
52,5338,2547,36,15,0.5065648276732736,61
53,5324,2561,36,18,0.5052392374700164,61
54,5322,2563,36,11,0.5050498674409797,61
55,5319,2566,36,19,0.5047658123974246,61
56,5314,2571,36,17,0.5042923873248327,63
57,5302,2582,37,16,0.5031877288221184,63
58,5279,2605,37,16,0.5010099734881959,63
59,5277,2605,39,10,0.5008837268021714,63
60,5269,2612,40,15,0.5001578083575305,63
61,4990,2890,41,15,0.4737722509784118,64
62,4986,2894,41,15,0.4733935109203384,64
63,4979,2901,41,19,0.4727307158187098,64
64,4974,2906,41,13,0.47225729074611794,64
65,4932,2947,42,27,0.46831208180785255,65
66,4929,2947,45,12,0.4681227117788158,65
67,4916,2959,46,14,0.4669233682615831,65
68,4804,3068,49,10,0.45641333165004416,65
69,4753,3118,50,24,0.45161595758111356,66
70,4746,3125,50,16,0.45095316247948486,67
71,4709,3162,50,13,0.44744981694230523,67
72,4578,3293,50,17,0.43504608004039896,69
73,4566,3304,51,11,0.43394142153768467,70
74,4555,3315,51,22,0.4328998863779826,70
75,4542,3328,51,14,0.4316689811892438,70
76,4528,3339,54,11,0.430438076000505,70
77,4525,3340,56,16,0.4302171442999621,70
78,4500,3364,57,14,0.42788158060850906,70
79,4497,3365,59,18,0.4276606489079662,70
80,4467,3395,59,21,0.4248200984724151,70
81,4405,3457,59,19,0.4189496275722762,71
82,4403,3459,59,20,0.4187602575432395,72
83,4395,3466,60,14,0.41803433909859866,73
84,4390,3471,60,13,0.4175609140260068,74
85,4391,3468,62,18,0.41771872238353747,74
86,4392,3467,62,21,0.4178134073980558,74
87,4390,3468,63,12,0.4176555990405252,74
88,4374,3480,67,11,0.4162668854942557,74
89,4342,3510,69,23,0.4133000883726803,75
90,4300,3550,71,12,0.409386441105921,75
91,4279,3567,75,17,0.40752430248705973,75
92,4253,3591,77,15,0.40512561545259435,75
93,4248,3594,79,21,0.4047153137230147,75
94,4243,3595,83,18,0.40436813533644744,75
95,4233,3604,84,13,0.40345284686276994,75
96,4213,3623,85,17,0.4015907082439086,75
97,4191,3645,85,17,0.3995076379245045,76
98,4193,3641,87,14,0.3997601312965535,78
99,4190,3643,88,20,0.3995076379245045,78
100,4190,3640,91,16,0.39960232293902287,78
101,4172,3658,91,17,0.3978979926776922,78
102,4172,3658,91,10,0.3978979926776922,78
103,4165,3661,95,18,0.39736144426208814,78
104,4164,3658,99,17,0.3973930059335942,78
105,4044,3777,100,20,0.38606236586289605,79
106,4042,3779,100,16,0.38587299583385937,79
107,4025,3793,103,14,0.38435803560156545,79
108,4010,3807,104,17,0.38296932205529605,79
109,4006,3811,104,13,0.38259058199722257,80
110,4003,3813,105,10,0.38233808862517354,80
111,3990,3825,106,14,0.3811387451079409,80
112,3953,3861,107,12,0.3776669612422674,80
113,3949,3860,112,10,0.37744602954172457,80
114,3944,3864,113,15,0.3770041661406388,80
115,3676,4130,115,23,0.35169170559272817,81
116,3678,4126,117,17,0.35194419896477713,81
117,3652,4151,118,12,0.3495139502588057,81
118,3654,4146,121,20,0.3497980053023608,81
119,3656,4143,122,13,0.3500189370029037,81
120,3657,4140,124,20,0.3501767453604343,81
121,3644,4151,126,14,0.3490089635147077,81
122,3638,4157,126,13,0.3484408534275975,81
123,3636,4158,127,19,0.3482830450700669,81
124,3629,4165,127,18,0.3476202499684383,82
125,3618,4174,129,11,0.3466418381517485,82
126,3602,4189,130,13,0.3451584395909607,82
127,3601,4188,132,11,0.3451268779194546,82
