,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7893,28,0,21,0.7473488195934856,5
1,7884,37,0,13,0.7464966544628203,5
2,7702,219,0,18,0.7292639818204771,8
3,7691,230,0,15,0.7282224466607752,11
4,7527,393,1,20,0.7127256659512687,13
5,7457,463,1,25,0.706097714934983,14
6,7434,486,1,22,0.7039199596010605,17
7,7424,496,1,17,0.7029731094558767,20
8,7411,509,1,21,0.701742204267138,21
9,7405,515,1,13,0.7011740941800277,23
10,7394,526,1,17,0.7001325590203257,25
11,7384,536,1,19,0.6991857088751421,26
12,7262,658,1,25,0.687634137103901,29
13,7158,761,2,24,0.6778184572654968,30
14,7025,893,3,26,0.6652569120060599,31
15,6906,1012,3,22,0.653989395278374,32
16,6885,1033,3,20,0.6520010099734882,34
17,6870,1048,3,21,0.6505807347557127,35
18,6813,1105,3,10,0.6451836889281656,35
19,6800,1117,4,16,0.643984345410933,37
20,6506,1410,5,311,0.6161785128140387,44
21,6488,1428,5,26,0.614474182552708,48
22,6484,1432,5,16,0.6140954424946345,49
23,6477,1439,5,18,0.613432647393006,50
24,6473,1443,5,14,0.6130539073349325,51
25,6435,1481,5,20,0.6094558767832345,51
26,6418,1498,5,23,0.6078462315364221,56
27,6396,1517,8,18,0.6058578462315364,56
28,6380,1530,11,20,0.6044375710137609,58
29,6359,1551,11,19,0.6024491857088752,58
30,6244,1666,11,25,0.5915604090392628,59
31,6212,1697,12,20,0.588562050246181,60
32,6185,1722,14,20,0.5860686781971973,61
33,6183,1723,15,14,0.5859108698396668,61
34,6183,1723,15,13,0.5859108698396668,61
35,6176,1729,16,20,0.5852796364095442,61
36,6171,1734,16,20,0.5848062113369524,61
37,6089,1816,16,15,0.5770420401464461,62
38,5753,2152,16,22,0.5452278752682742,63
39,5752,2153,16,16,0.5451331902537558,64
40,5737,2164,20,20,0.5438391617220047,65
41,5712,2189,20,23,0.5414720363590456,65
42,5701,2200,20,20,0.5404305011993435,65
43,5668,2233,20,23,0.5373058957202373,65
44,5636,2264,21,8,0.5343075369271557,65
45,5629,2271,21,18,0.5336447418255271,66
46,5565,2334,22,21,0.5276164625678575,66
47,5518,2381,22,27,0.5231662668854943,67
48,5515,2383,23,27,0.5229137735134454,69
49,5505,2393,23,19,0.5219669233682616,69
50,5421,2476,24,18,0.5140449438202247,69
51,5360,2536,25,18,0.5083007196061103,70
52,5354,2539,28,16,0.5078272945335185,70
53,5355,2537,29,13,0.5079535412195431,70
54,5196,2696,29,22,0.4928986239111223,71
55,5198,2692,31,22,0.49315111728317135,71
56,5198,2689,34,20,0.49324580229768966,72
57,5186,2701,34,22,0.4921095821234692,72
58,5184,2702,35,22,0.4919517737659386,73
59,5168,2716,37,18,0.490499936876657,74
60,5165,2719,37,20,0.4902158818331019,74
61,5158,2726,37,21,0.48955308673147324,75
62,4934,2950,37,16,0.46834364347935864,77
63,4925,2957,39,23,0.4675546016917056,77
64,4900,2982,39,22,0.46518747632874635,77
65,4890,2991,40,22,0.4642721878550688,77
66,4878,3003,40,21,0.46313596768084836,77
67,4870,3008,43,23,0.4624731725792197,79
68,4868,3008,45,17,0.46234692589319537,79
69,4866,3010,45,15,0.4621575558641586,79
70,4868,3007,46,21,0.46237848756470146,79
71,4871,3003,47,19,0.4626941042797627,79
72,4870,3002,49,20,0.46266254260825646,79
