,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7868,53,0,17,0.7449816942305265,5
1,7766,155,0,16,0.7353238227496528,8
2,7717,204,0,16,0.7306842570382528,9
3,7675,246,0,25,0.7267074864284813,10
4,7656,265,0,20,0.7249084711526322,13
5,7356,564,1,19,0.6965345284686276,15
6,7202,718,1,18,0.6819530362327989,17
7,7174,746,1,14,0.6793018558262846,17
8,7163,756,2,21,0.6782918823380887,20
9,7057,862,2,18,0.6682552707991416,21
10,6964,955,2,13,0.6594495644489332,21
11,6923,996,2,20,0.6555674788536802,22
12,6816,1103,2,18,0.6454361823002147,23
13,6806,1112,3,24,0.6445208938265371,25
14,6755,1162,4,22,0.6397235197576063,27
15,6673,1243,5,20,0.6319909102386063,30
16,6653,1263,5,28,0.6300972099482389,30
17,6644,1272,5,25,0.6292450448175735,32
18,6640,1275,6,17,0.6288978664310062,32
19,6618,1296,7,23,0.6268463577831082,32
20,6356,1557,8,314,0.6020704456508017,40
21,6033,1880,8,311,0.5714871859613685,46
22,5870,2041,10,179,0.5561166519378865,50
23,5739,2171,11,99,0.5437444767074865,53
24,5686,2224,11,56,0.5387261709380129,54
25,5657,2252,12,46,0.5360118671884864,55
26,5599,2309,13,20,0.530551698017927,56
27,5549,2357,15,23,0.5258805706350208,59
28,5518,2388,15,20,0.5229453351849515,61
29,5518,2387,16,12,0.5229768968564575,61
30,5315,2588,18,22,0.5038189622522409,62
31,4962,2940,19,23,0.47042671379876283,63
32,4919,2980,22,13,0.4664499431889913,63
33,4897,3001,23,23,0.46439843454109325,65
34,4869,3027,25,22,0.46181037747759124,66
35,4865,3030,26,20,0.4614631990910239,66
36,4836,3057,28,24,0.4587804570130034,66
37,4796,3096,29,20,0.45502461810377476,66
38,4782,3107,32,28,0.45379371291503595,66
39,4769,3119,33,18,0.45259436939780334,67
40,4725,3162,34,21,0.4484597904305011,67
41,4707,3177,37,20,0.44685014518368893,69
42,4704,3179,38,22,0.44659765181163996,69
43,4703,3180,38,20,0.44650296679712154,70
44,4699,3182,40,30,0.44618735008206034,71
45,4542,3336,43,17,0.43141648781719477,71
46,4541,3335,45,17,0.4313849261456887,71
47,4536,3338,47,20,0.43097462441610906,72
48,4530,3341,50,21,0.4305011993435172,73
49,4530,3339,52,12,0.43056432268652944,73
50,4487,3380,54,28,0.42655599040525194,74
51,4473,3392,56,23,0.42529352354500694,75
52,4454,3410,57,17,0.4235260699406641,75
53,4457,3407,57,15,0.4238101249842192,75
54,4455,3408,58,22,0.4236523166266885,75
55,4344,3517,60,21,0.4132054033581618,76
56,4316,3542,63,15,0.4106489079661659,77
57,4312,3546,63,15,0.41027016790809245,78
58,4312,3545,64,18,0.41030172957959854,78
59,4149,3708,64,27,0.3948680722131044,79
60,4144,3712,65,18,0.3944262088120187,79
61,4144,3709,68,20,0.39452089382653704,80
62,4136,3713,72,28,0.3938896603964146,82
63,4127,3721,73,17,0.39306905693725536,82
64,4067,3781,73,17,0.3873879560661533,84
65,4034,3811,76,14,0.38435803560156545,84
66,4006,3838,77,21,0.38173841686655724,84
67,4005,3836,80,22,0.38173841686655724,84
68,3989,3851,81,26,0.3802550183057695,84
69,3981,3859,81,21,0.3794975381896225,85
70,3971,3867,83,23,0.3786138113874511,86
71,3956,3880,85,24,0.3772566595126878,86
72,3955,3878,88,19,0.3772566595126878,87
73,3952,3877,92,21,0.37709885115515723,88
74,3944,3883,94,17,0.37640449438202245,88
75,3939,3886,96,21,0.3759941926524429,88
76,3936,3885,100,24,0.37583638429491223,88
77,3938,3882,101,18,0.3760573159954551,88
78,3941,3877,103,19,0.37640449438202245,88
79,3943,3875,103,31,0.37659386441105924,88
80,3874,3942,105,18,0.37012372175230396,88
81,3871,3942,108,26,0.3699343517232672,89
82,3850,3963,108,16,0.3679459664183815,90
83,3792,4021,108,19,0.3624542355763161,90
84,3782,4029,110,23,0.3615705087741447,91
85,3781,4027,113,14,0.3615705087741447,91
86,3773,4035,113,18,0.36081302865799775,91
87,3769,4039,113,18,0.36043428859992427,91
88,3761,4044,116,21,0.3597714934982957,91
89,3754,4050,117,19,0.3591402600681732,91
90,3755,4048,118,12,0.3592665067541977,91
91,3538,4263,120,29,0.3387829819467239,92
