,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7846,75,0,16,0.7428986239111224,0
1,7791,130,0,29,0.737690948112612,8
2,7778,143,0,16,0.7364600429238732,11
3,7768,153,0,14,0.7355131927786895,14
4,7722,199,0,18,0.7311576821108446,16
5,7707,214,0,21,0.7297374068930691,16
6,7691,229,1,23,0.7282540083322813,21
7,7558,362,1,29,0.7156609014013382,24
8,7470,450,1,20,0.7073286201237217,26
9,7282,638,1,20,0.6895278373942684,26
10,7222,698,1,17,0.6838467365231662,30
11,6993,927,1,30,0.6621638681984597,33
12,6984,935,2,21,0.6613432647393006,36
13,6979,940,2,15,0.6608698396667089,36
14,6974,944,3,12,0.660427976265623,36
15,6957,961,3,23,0.6588183310188108,37
16,6912,1005,4,17,0.6545890670369903,39
17,6815,1102,4,22,0.6454046206287085,39
18,6796,1121,4,15,0.6436056053528595,40
19,6743,1173,5,24,0.6386188612548921,41
20,6706,1210,5,18,0.6351155157177124,41
21,6347,1569,5,323,0.601123595505618,49
22,6204,1711,6,159,0.5876152001009973,52
23,6124,1790,7,97,0.5800719606110338,56
24,6081,1833,7,57,0.576000504986744,57
25,6034,1880,7,29,0.5715503093043807,57
26,5969,1945,7,19,0.5653957833606867,58
27,5962,1951,8,22,0.5647645499305644,58
28,5958,1954,9,19,0.564417371543997,61
29,5930,1980,11,23,0.5618293144804949,62
30,5913,1997,11,12,0.5602196692336826,62
31,5904,2006,11,22,0.5593675041030173,64
32,5869,2038,14,20,0.5561482136093928,64
33,5857,2050,14,28,0.5550119934351724,65
34,5793,2113,15,18,0.5489837141775029,66
35,5764,2140,17,20,0.5463009720994825,66
36,5755,2148,18,20,0.5454803686403231,68
37,5747,2155,19,13,0.5447544501956824,68
38,5739,2159,23,20,0.54412321676556,69
39,5737,2161,23,18,0.5439338467365231,70
40,5736,2161,24,16,0.543870723393511,70
41,5731,2165,25,21,0.5434288599924251,72
42,5716,2179,26,27,0.5420401464461558,72
