,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7850,71,0,15,0.7432773639691959,3
1,7806,115,0,23,0.7391112233303876,8
2,7531,390,0,17,0.7130728443378361,12
3,7515,406,0,18,0.7115578841055422,15
4,7482,439,0,27,0.708433278626436,17
5,7351,569,1,22,0.6960611033960358,22
6,7340,579,2,18,0.6950511299078399,24
7,7329,590,2,15,0.694009594748138,24
8,6784,1135,2,16,0.6424062618356269,25
9,6772,1147,2,20,0.6412700416614064,27
10,6764,1155,2,20,0.6405125615452595,29
11,6657,1260,4,19,0.6304443883348062,30
12,6650,1266,5,19,0.6298131549046837,32
13,6396,1518,7,15,0.6058262845600302,32
14,6300,1614,7,24,0.5967365231662668,33
15,6295,1618,8,17,0.5962946597651813,34
16,6285,1627,9,24,0.5953793712915035,36
17,6267,1645,9,19,0.593675041030173,37
18,6163,1749,9,25,0.5838277995202626,37
19,6155,1755,11,15,0.5831334427471279,37
20,5776,2134,11,292,0.5472478222446662,45
21,5767,2142,12,22,0.5464272187855068,46
22,5762,2147,12,20,0.5459537937129151,48
23,5755,2154,12,16,0.5452909986112864,49
24,5739,2168,14,15,0.5438391617220049,50
25,5725,2181,15,20,0.5425451331902538,50
26,5715,2188,18,22,0.5416929680595884,51
27,5584,2318,19,10,0.5293207928291882,51
28,5567,2335,19,24,0.5277111475823759,51
29,5533,2367,21,23,0.5245549804317637,52
30,5514,2386,21,23,0.5227559651559146,53
31,5351,2549,21,28,0.5073223077894206,55
32,5340,2560,21,26,0.5062807726297185,57
33,5048,2849,24,22,0.4787274334048731,58
34,5045,2851,25,16,0.47847494003282415,58
35,4993,2901,27,16,0.4736144426208812,59
36,4994,2900,27,16,0.4737091276353995,59
37,4991,2902,28,23,0.47345663426335055,60
38,4954,2938,29,19,0.469984850397677,61
39,4946,2945,30,26,0.46925893195303625,63
40,4945,2945,31,18,0.469195808610024,63
41,4946,2942,33,22,0.4693536169675546,63
42,4928,2958,35,21,0.4677124100492362,64
43,4897,2988,36,18,0.4648087362706729,64
44,4881,3001,39,25,0.4633884610528974,64
45,4852,3028,41,22,0.46070571897487694,64
46,4824,3056,41,18,0.45805453856836253,64
47,4821,3058,42,16,0.45780204519631357,65
48,4818,3059,44,24,0.45758111349577074,67
49,4816,3060,45,19,0.45742330513824014,67
50,4798,3075,48,20,0.45581365989142786,70
51,4794,3078,49,19,0.45546648150486047,70
52,4789,3082,50,21,0.45502461810377476,71
53,4787,3084,50,17,0.4548352480747381,71
54,4623,3247,51,19,0.43933846736523174,71
55,4623,3246,52,16,0.43937002903673783,71
56,4617,3250,54,19,0.4388650422926399,71
57,4604,3263,54,26,0.437634137103901,71
58,4596,3271,54,23,0.43687665698775413,72
59,4594,3272,55,15,0.4367188486302234,72
60,4594,3272,55,25,0.4367188486302234,72
61,4589,3275,57,19,0.4363085469006439,72
62,4589,3275,57,13,0.4363085469006439,72
63,4586,3274,61,17,0.43615073854311326,72
64,4575,3284,62,17,0.43514076505491733,72
65,4566,3292,63,24,0.43432016159575815,72
66,4568,3290,63,11,0.4345095316247949,72
67,4557,3300,64,19,0.4334995581365989,72
68,4556,3298,67,22,0.4334995581365989,72
69,4555,3298,68,15,0.4334364347935867,72
70,4544,3306,71,19,0.432489584648403,72
71,4463,3387,71,16,0.42482009847241514,72
72,4463,3385,73,12,0.42488322181542737,73
73,4431,3416,74,23,0.4218848630223457,75
74,4413,3434,74,14,0.420180532761015,76
75,4314,3531,76,24,0.41086983966670876,76
76,4299,3545,77,27,0.40948112612043935,76
77,4298,3546,77,20,0.409386441105921,77
78,4259,3583,79,23,0.4057568488827168,78
79,4261,3578,82,15,0.40604090392627196,78
80,4259,3578,84,16,0.40591465724024745,78
81,4254,3579,88,13,0.40556747885368005,78
82,4251,3581,89,17,0.4053149854816311,78
83,4223,3609,89,19,0.40266380507511673,78
84,4181,3648,92,26,0.3987817194798637,78
85,4181,3646,94,13,0.3988448428228759,78
86,4187,3635,99,18,0.3995707612675167,78
87,4178,3641,102,22,0.39881328115136977,78
88,4165,3653,103,20,0.3976139376341371,78
89,4087,3730,104,24,0.3902600681732104,79
90,4088,3727,106,32,0.3904178765307411,80
91,4077,3738,106,26,0.389376341371039,80
92,3989,3825,107,21,0.3810756217649287,81
93,3989,3823,109,20,0.38113874510794093,81
94,3950,3861,110,24,0.37747759121323066,82
95,3935,3876,110,21,0.37605731599545517,83
96,3886,3919,116,22,0.3716071203130918,83
97,3805,3997,119,18,0.3640323191516223,83
98,3784,4017,120,22,0.36207549551824264,84
99,3743,4056,122,20,0.35825653326600176,85
100,3746,4050,125,14,0.35863527332407524,85
101,3745,4051,125,17,0.3585405883095569,85
102,3699,4097,125,23,0.3541850776417119,85
103,3697,4097,127,15,0.3540588309556874,85
104,3697,4094,130,19,0.3541535159702058,85
105,3675,4116,130,21,0.3520704456508017,86
106,3644,4142,135,19,0.34929301855826284,86
107,3191,4590,140,634,0.3065585153389724,94
108,3188,4591,142,23,0.3063375836384295,94
109,3186,4590,145,17,0.30624289862391113,94
110,3183,4591,147,17,0.30602196692336825,94
111,3182,4589,150,12,0.30602196692336825,95
112,3175,4594,152,19,0.30542229516475194,95
113,3176,4592,153,19,0.3055485418507764,95
114,3172,4594,155,19,0.30523292513571526,95
115,3173,4590,158,22,0.30542229516475194,95
116,3148,4614,159,22,0.30308673147329884,95
117,3140,4621,160,25,0.302360813028658,95
118,3139,4619,163,20,0.302360813028658,95
119,3131,4625,165,16,0.3016664562555233,95
120,3127,4624,170,25,0.3014455245549804,95
121,3130,4616,175,15,0.3018873879560662,95
122,3132,4614,175,20,0.3020767579851029,95
123,3136,4606,179,25,0.30258174472920085,95
124,3136,4604,181,19,0.30264486807221314,95
125,3137,4601,183,16,0.30280267642974373,95
126,3138,4597,186,18,0.3029920464587805,95
127,3138,4595,188,23,0.3030551698017927,95
128,3135,4596,190,20,0.3028342381012499,95
129,3135,4595,191,19,0.30286579977275596,95
130,3136,4594,191,16,0.30296048478727433,95
131,3136,4593,192,16,0.3029920464587805,95
132,3127,4602,192,17,0.30213988132811515,95
133,3126,4598,197,16,0.3022030046711274,96
134,3125,4596,200,16,0.3022030046711274,96
135,3121,4599,201,17,0.30185582628456004,96
136,3076,4642,203,25,0.2976581239742456,96
137,3080,4637,204,20,0.29806842570382525,96
138,3079,4636,206,19,0.2980368640323191,96
139,3080,4634,207,13,0.2981631107183436,96
140,3081,4631,209,16,0.29832091907587427,96
141,3080,4630,211,22,0.2982893574043681,96
142,3077,4629,215,23,0.2981315490468375,96
143,3069,4634,218,21,0.29746875394520894,96
144,3066,4636,219,17,0.29721626057316,96
145,3063,4633,225,22,0.2971215755586416,96
146,3065,4631,225,17,0.2973109455876783,96
147,3056,4638,227,21,0.29652190380002524,96
148,3044,4649,228,25,0.29541724529731095,96
149,3043,4649,229,19,0.29535412195429867,97
150,3035,4656,230,16,0.29462820350965785,98
151,3034,4657,230,25,0.2945335184951395,98
152,3034,4655,232,15,0.2945966418381517,98
153,3031,4657,233,26,0.29434414846610274,98
154,3027,4659,235,26,0.29402853175104154,99
155,3014,4672,235,23,0.2927976265623027,99
156,3002,4683,236,29,0.29169296805958844,100
157,2998,4682,241,22,0.29147203635904556,100
158,2978,4700,243,20,0.28964145941169045,100
