,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7898,23,0,18,0.7478222446660776,3
1,7429,492,0,21,0.7034149728569625,6
2,7391,530,0,24,0.6998169423052645,10
3,7302,619,0,16,0.6913899760131297,13
4,7192,729,0,18,0.680974624416109,17
5,6985,935,1,23,0.6614063880823129,21
6,6866,1054,1,20,0.6501388713546269,23
7,6861,1059,1,12,0.649665446282035,23
8,6848,1072,1,22,0.6484345410932962,27
9,6811,1109,1,17,0.6449311955561166,28
10,6780,1139,2,18,0.6420275217775534,29
11,6775,1142,4,13,0.6416172200479737,29
12,6690,1226,5,18,0.6336005554854185,29
13,6664,1252,5,28,0.631138745107941,30
14,6630,1286,5,18,0.6279194546143164,34
15,6544,1371,6,20,0.6198081050372428,37
16,6530,1385,6,23,0.6184825148339856,37
17,6425,1489,7,22,0.608572149981063,39
18,6399,1515,7,21,0.6061103396035854,41
19,6379,1535,7,17,0.604216639313218,42
20,6091,1822,8,322,0.5769789168034339,52
21,6081,1832,8,23,0.5760320666582502,52
22,6067,1846,8,14,0.5747064764549931,53
23,5948,1964,9,19,0.5634705213988133,54
24,5944,1968,9,21,0.5630917813407398,56
25,5860,2051,10,19,0.5551698017927029,56
26,5856,2055,10,14,0.5547910617346294,57
27,5832,2077,12,22,0.5525817447292009,60
28,5819,2090,12,29,0.551350839540462,61
29,5816,2092,13,18,0.551098346168413,61
30,5796,2111,14,31,0.5492362075495518,64
31,5779,2127,15,23,0.5476581239742456,64
32,5777,2128,16,24,0.547500315616715,64
33,5759,2146,16,19,0.5457959853553844,64
34,5757,2147,17,17,0.5456381769978539,64
35,5726,2175,20,21,0.5427976265623028,66
36,5669,2230,22,15,0.5374637040777679,66
37,5594,2304,23,23,0.5303938896603965,66
38,5437,2459,25,30,0.5155914657240248,66
39,5422,2474,25,18,0.5141711905062492,66
40,5415,2481,25,15,0.5135083954046206,66
41,5336,2560,25,23,0.5060282792576695,67
42,5323,2572,26,25,0.5048289357404369,68
43,5316,2578,27,20,0.5041977023103144,68
