,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7857,64,0,19,0.7439401590708243,4
1,7844,77,0,17,0.7427092538820856,6
2,7808,112,1,17,0.7393321550309304,9
3,7794,126,1,19,0.7380065648276732,13
4,7762,158,1,23,0.7349766443630854,16
5,7550,370,1,24,0.7149034212851912,19
6,7451,469,1,25,0.7055296048478727,22
7,7440,479,2,20,0.7045196313596769,22
8,7430,489,2,18,0.7035727812144931,23
9,7301,618,2,25,0.6913584143416236,26
10,7289,630,2,22,0.6902221941674032,29
11,7261,658,2,19,0.6875710137608888,32
12,7088,831,2,27,0.6711905062492111,33
13,7033,885,3,18,0.6660143921222068,34
14,7013,904,4,19,0.6641522535033455,35
15,6924,993,4,21,0.6557252872112107,35
16,6889,1028,4,13,0.6524113117030678,35
17,6854,1063,4,23,0.6490973361949248,35
18,6847,1070,4,19,0.6484345410932962,36
19,6803,1114,4,28,0.6442684004544881,38
20,6758,1159,4,16,0.6400075748011614,39
21,6335,1582,4,300,0.5999558136598914,46
22,6199,1717,5,166,0.5871102133568995,48
23,6144,1772,5,82,0.5819025375583892,51
24,6108,1807,6,55,0.5785254387072339,55
25,6091,1824,6,28,0.5769157934604217,56
26,5904,2008,9,20,0.559304380760005,57
27,5901,2008,12,14,0.5591150107309683,57
28,5778,2129,14,19,0.5475318772882213,58
29,5639,2264,18,24,0.5344969069561925,58
30,5568,2334,19,13,0.5278058325968943,58
31,5552,2350,19,25,0.5262908723646005,60
32,5549,2350,22,15,0.5261015023355636,60
33,5548,2350,23,25,0.5260383789925515,60
34,5324,2574,23,313,0.5048289357404369,69
35,5202,2695,24,168,0.49330892564070195,71
36,5152,2745,24,94,0.48857467491478346,72
37,5110,2786,25,66,0.4846294659765182,74
38,5061,2835,25,45,0.47998990026511806,74
39,5042,2852,27,17,0.47825400833228127,74
40,5034,2858,29,16,0.47755965155914654,74
41,5021,2869,31,29,0.47639186971342,74
42,5005,2885,31,30,0.47487690948112615,78
43,4962,2927,32,22,0.4708370155283424,79
44,4961,2927,33,18,0.47077389218533017,79
45,4838,3050,33,22,0.4591276353995708,80
46,4840,3047,34,13,0.4593485671001136,80
47,4835,3050,36,23,0.45893826537053406,80
48,4824,3061,36,18,0.45789673021083194,80
49,4824,3058,39,12,0.4579914152253503,80
50,4824,3058,39,24,0.4579914152253503,80
51,4791,3090,40,21,0.45489837141775025,80
52,4776,3104,41,19,0.45350965787148084,80
53,4774,3106,41,14,0.4533202878424441,81
54,4745,3134,42,24,0.4506059840929176,82
55,4744,3134,43,20,0.45054286074990535,82
56,4646,3231,44,22,0.44129529099861126,82
57,4630,3246,45,17,0.43981189243782354,82
58,4631,3243,47,14,0.4399697007953541,82
59,4590,3280,51,17,0.43621386188612554,82
60,4586,3284,51,21,0.43583512182805206,82
61,4583,3284,54,18,0.4356457517990153,83
62,4582,3285,54,18,0.4355510667844969,83
63,4546,3320,55,21,0.43217396793334173,83
64,4543,3323,55,24,0.4318899128897866,83
65,4521,3342,58,17,0.4299015275849009,83
66,4412,3449,60,21,0.41964398434541095,83
67,4067,3794,60,14,0.3869776543365737,83
68,4068,3792,61,20,0.3871039010225981,83
69,4037,3822,62,21,0.38420022724403485,84
70,4017,3842,62,19,0.38230652695366746,84
71,4017,3841,63,23,0.3823380886251736,84
72,4009,3845,67,15,0.3817068551950511,85
73,3999,3853,69,22,0.3808231283928797,88
74,3997,3853,71,23,0.3806968817068552,88
75,3990,3860,71,15,0.3800340866052266,88
