,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7699,222,0,16,0.7289799267769221,2
1,7677,244,0,17,0.726896856457518,4
2,7665,256,0,16,0.7257606362832976,6
3,7654,267,0,18,0.7247191011235955,6
4,7582,339,0,19,0.7179017800782729,9
5,7544,376,1,14,0.714335311198081,10
6,7426,494,1,23,0.7031624794849135,12
7,7348,572,1,18,0.6957770483524808,15
8,7332,588,1,21,0.6942620881201869,18
9,7105,815,1,19,0.672768589824517,19
10,7095,825,1,18,0.6718217396793333,22
11,7047,873,1,20,0.6672768589824517,23
12,7023,897,1,21,0.6650044186340108,24
13,6959,961,1,20,0.6589445777048352,24
14,6943,977,1,16,0.6574296174725414,26
15,6872,1047,2,25,0.6507385431132433,28
16,6855,1064,2,18,0.649128897866431,28
17,6489,1430,2,20,0.614474182552708,28
18,6484,1434,3,23,0.6140323191516223,29
19,6419,1498,4,20,0.6079093548794344,31
20,6401,1516,4,18,0.6062050246181038,33
21,6132,1784,5,283,0.5807663173841687,40
22,5792,2124,5,173,0.5485734124479232,43
23,5715,2199,7,83,0.541345789673021,46
24,5675,2237,9,58,0.5376215124352985,47
25,5609,2301,11,43,0.5314354248200985,49
26,5602,2307,12,22,0.530804191389976,50
27,5570,2337,14,21,0.5278373942684005,52
28,5560,2347,14,16,0.5268905441232168,53
29,5559,2348,14,15,0.5267958591086984,56
30,5486,2419,16,20,0.5199469763918697,57
31,5457,2447,17,17,0.5172326726423432,58
32,5452,2451,18,20,0.5167908092412574,59
33,5445,2456,20,29,0.5161911374826411,61
34,5444,2454,23,14,0.5161911374826411,61
35,5382,2516,23,20,0.5103206665825023,61
36,5362,2534,25,30,0.508490089635147,62
37,5326,2569,26,21,0.505112990783992,64
38,5328,2564,29,19,0.5053970458275471,64
39,5328,2563,30,11,0.5054286074990532,65
40,5318,2573,30,23,0.5044817573538695,66
41,5311,2580,30,20,0.5038189622522409,66
42,5303,2587,31,20,0.5030930438076,66
43,5295,2593,33,18,0.5023986870344653,66
44,5211,2675,35,19,0.49450826915793455,66
45,5208,2678,35,16,0.4942242141143795,67
46,5205,2681,35,15,0.4939401590708244,68
47,5127,2757,37,30,0.4866178512814038,70
48,5120,2763,38,18,0.4859866178512814,71
49,4999,2884,38,21,0.47452973109455876,72
50,4976,2906,39,21,0.47238353743214245,73
51,4686,3194,41,22,0.4449880065648277,73
52,4467,3413,41,17,0.42425198838530487,73
53,4464,3414,43,17,0.424031056684762,73
54,4460,3417,44,19,0.4236838782981947,73
55,4454,3422,45,26,0.42314732988259063,74
56,4449,3425,47,18,0.42273702815301095,74
57,4442,3431,48,24,0.42210579472288856,75
58,4406,3467,48,19,0.41869713420022725,75
59,4407,3465,49,11,0.4188233808862517,75
60,4401,3469,51,22,0.41831839414215377,75
61,4398,3471,52,18,0.41806590077010475,75
62,4390,3477,54,25,0.4173715439969701,75
63,4385,3481,55,25,0.41692968059588437,76
64,4385,3481,55,12,0.41692968059588437,77
65,4384,3480,57,19,0.4168981189243782,77
66,4384,3477,60,26,0.4169928039388966,77
67,4385,3473,63,18,0.4171821739679334,77
68,4382,3475,64,28,0.41692968059588437,78
69,4377,3480,64,17,0.41645625552329246,79
70,4313,3542,66,23,0.41045953793712914,79
71,4276,3578,67,28,0.4069877540714556,81
72,4271,3583,67,20,0.40651432899886375,81
73,4247,3605,69,31,0.40430501199343516,81
74,4245,3607,69,16,0.4041156419643984,82
75,4239,3612,70,21,0.4035790935487943,82
76,4194,3655,72,24,0.39938139123848004,82
77,4192,3654,75,18,0.3992867062239616,83
78,4193,3652,76,20,0.39941295290998613,83
79,4189,3656,76,19,0.3990342128519126,83
80,4189,3653,79,13,0.39912889786643097,83
81,4179,3661,81,21,0.3982451710642596,84
82,4140,3698,83,25,0.3946155788410554,84
83,4141,3696,84,23,0.3947418255270799,84
84,4136,3700,85,13,0.39429996212599416,84
85,4135,3698,88,17,0.39429996212599416,85
86,4026,3803,92,25,0.3841055422295165,85
87,4027,3800,94,25,0.3842633505870471,85
88,4003,3822,96,24,0.3820540335816185,85
89,4004,3821,96,21,0.3821487185961369,85
90,3999,3824,98,16,0.38173841686655724,85
91,3987,3834,100,28,0.38066532003534903,85
92,3988,3832,101,23,0.38079156672137354,86
93,3962,3856,103,11,0.3783928796869082,86
94,3954,3861,106,15,0.3777300845852796,87
95,3926,3888,107,20,0.37511046585027147,88
96,3909,3904,108,25,0.37353238227496527,89
97,3904,3905,112,18,0.37318520388839793,90
98,3902,3906,113,22,0.37302739553086733,90
99,3895,3910,116,23,0.3724592854437571,90
100,3892,3910,119,15,0.3722699154147204,91
101,3848,3953,120,19,0.3681353364474182,92
102,3833,3967,121,20,0.36674662290114884,93
103,3799,3998,124,25,0.3636220174220427,93
104,3803,3994,124,12,0.3640007574801161,93
105,3784,4013,124,14,0.36220174220426715,93
106,3784,4012,125,23,0.3622333038757733,93
107,3767,4029,125,22,0.360623658628961,94
108,3331,4463,127,626,0.31940411564196436,102
109,3201,4590,130,299,0.3071897487690948,106
110,3137,4649,135,181,0.3012877161974498,110
111,3104,4680,137,92,0.2982262340613559,110
112,3089,4691,141,62,0.2969322055296048,111
113,3092,4686,143,26,0.2972793839161722,111
114,3080,4695,146,19,0.29623784875647013,111
115,3066,4707,148,21,0.29497538189622524,111
116,3041,4727,153,18,0.2927660648907966,111
117,3043,4722,156,18,0.2930501199343517,111
118,2982,4780,159,29,0.2873690190632496,111
119,2988,4771,162,14,0.28803181416487816,111
120,2987,4768,166,22,0.2880633758363843,111
121,2977,4774,170,27,0.28724277237722506,111
122,2977,4773,171,17,0.2872743340487312,111
123,2980,4767,174,15,0.2876530741068047,111
124,2927,4815,179,21,0.28279257669486174,111
125,2928,4809,184,16,0.28304507006691076,111
126,2920,4813,188,15,0.28241383663678826,111
