,number_susceptible,number_infected,number_resistant,results_tweets,sustainability_score,infected_low
0,7847,74,0,28,0.7429933089256406,7
1,7812,109,0,22,0.7396793334174978,11
2,7716,205,0,21,0.7305895720237344,13
3,7683,238,0,18,0.7274649665446282,16
4,7643,278,0,28,0.7236775659638934,22
5,7622,299,0,16,0.7216891806590077,23
6,7545,376,0,21,0.7143984345410933,25
7,7508,412,1,20,0.7109266506754197,25
8,7502,418,1,12,0.7103585405883095,26
9,7490,430,1,20,0.7092223204140891,26
10,7445,475,1,29,0.7049614947607625,30
11,7270,650,1,16,0.6883916172200479,30
12,7250,669,2,20,0.6865294786011867,31
13,7146,772,3,27,0.6767137987627825,34
14,7137,781,3,17,0.6758616336321172,35
15,7116,801,4,18,0.6739048099987375,35
16,7098,819,4,16,0.6722004797374068,38
17,6753,1164,4,19,0.6395341497285696,39
18,6720,1197,4,21,0.6364095442494634,42
19,6705,1211,5,22,0.635020830703194,43
20,5930,1986,5,294,0.5616399444514582,49
21,5915,1999,7,26,0.5602827925766949,51
22,5809,2103,9,23,0.55030930438076,51
23,5793,2117,11,14,0.5488574674914785,52
24,5780,2130,11,20,0.5476265623027395,53
25,5774,2134,13,14,0.5471215755586415,55
26,5756,2150,15,22,0.5454803686403232,55
27,5730,2175,16,24,0.5430501199343517,57
28,5727,2178,16,21,0.5427660648907966,57
29,5709,2195,17,24,0.5410932963009721,57
30,5709,2194,18,17,0.5411248579724782,58
31,5605,2297,19,27,0.531309178134074,61
32,5592,2309,20,21,0.5301098346168414,62
33,5583,2318,20,19,0.529257669486176,63
34,5574,2327,20,23,0.5284055043555107,64
35,5548,2352,21,17,0.5259752556495392,65
36,5496,2404,21,25,0.5210516348945841,65
37,5410,2487,24,17,0.5130034086605226,65
38,5411,2485,25,18,0.5131296553465471,65
39,5408,2487,26,15,0.5128771619744982,66
40,5404,2491,26,25,0.5124984219164247,66
41,5000,2893,28,24,0.4743087993940159,66
42,4985,2906,30,15,0.47295164751925256,66
43,4924,2967,30,20,0.4671758616336321,66
44,4925,2966,30,19,0.4672705466481505,67
45,4920,2969,32,24,0.46686024491857087,67
46,4907,2982,32,23,0.46562933972983206,68
47,4855,3031,35,23,0.4608004039893952,68
48,4799,3085,37,17,0.45556116651937884,68
49,4778,3105,38,19,0.45360434288599927,68
50,4749,3133,39,16,0.45089003913647263,70
51,4560,3317,44,21,0.43315237975003157,72
52,4536,3340,45,19,0.43091150107309684,72
53,4484,3389,48,18,0.4260825653326601,72
54,4483,3390,48,17,0.4259878803181416,73
55,4470,3403,48,20,0.42475697512940286,73
56,4468,3404,49,16,0.42459916677187215,73
57,4462,3409,50,28,0.4240626183562682,74
58,4400,3469,52,28,0.4182552707991415,75
59,4265,3603,53,17,0.4055043555106678,76
60,4263,3601,57,20,0.4054412321676556,76
61,4257,3605,59,22,0.4049362454235576,76
62,4110,3752,59,19,0.3910175482893574,76
63,4076,3782,63,27,0.3879245044817574,76
64,4072,3781,68,15,0.38770357278121453,76
65,4056,3796,69,16,0.3862201742204267,77
66,4053,3798,70,18,0.3859676808483777,77
67,4038,3811,72,16,0.3846105289736145,77
68,4038,3809,74,17,0.3846736523166267,78
69,4032,3811,78,20,0.384231788915541,78
70,3880,3960,81,24,0.3699343517232673,79
71,3881,3959,81,17,0.37002903673778564,79
72,3854,3985,82,23,0.36750410301729575,79
73,3848,3990,83,22,0.36696755460169167,79
74,3849,3988,84,19,0.36709380128771624,79
75,3849,3985,87,16,0.3671884863022346,79
76,3843,3990,88,17,0.3666519378866305,79
77,3830,4000,91,26,0.36551571771241004,80
78,3831,3998,92,12,0.36564196439843455,80
79,3763,4065,93,23,0.3592349450826916,80
80,3755,4070,96,18,0.358572149981063,80
81,3751,4073,97,18,0.3582249715944956,80
82,3751,4073,97,13,0.3582249715944956,81
83,3673,4150,98,23,0.350871102133569,81
84,3673,4149,99,21,0.35090266380507507,81
85,3657,4161,103,14,0.3495139502588057,81
86,3639,4178,104,18,0.3478411816689812,81
87,3638,4179,104,21,0.34774649665446283,81
88,3634,4180,107,16,0.3474624416109077,81
89,3630,4180,111,19,0.3472099482388587,81
90,3628,4180,113,18,0.34708370155283425,81
91,3626,4180,115,20,0.34695745486680973,81
92,3629,4175,117,12,0.34730463325337707,81
93,3628,4175,118,22,0.34724150991036484,82
94,3628,4172,121,19,0.3473361949248832,82
95,3629,4171,121,19,0.3474308799394016,83
96,3542,4257,122,27,0.33922484534780967,83
97,3540,4258,123,17,0.33906703699027896,83
98,3541,4254,126,20,0.33925640701931575,83
99,3511,4280,130,17,0.3365421032697892,83
100,3512,4277,132,16,0.33669991162731977,84
101,3502,4283,136,22,0.3358793081681606,85
102,3488,4295,138,27,0.33461684130791564,85
103,3490,4290,141,22,0.33490089635147074,85
104,3489,4291,141,21,0.3348062113369524,86
105,3490,4290,141,20,0.33490089635147074,86
106,3449,4327,145,18,0.33114505744224215,86
107,3183,4591,147,593,0.30602196692336825,101
108,3182,4592,147,21,0.3059272819088499,101
109,3132,4642,147,19,0.30119303118293145,101
110,3132,4642,147,17,0.30119303118293145,101
111,3130,4640,151,21,0.3011299078399192,102
112,3129,4639,153,19,0.3010983461684131,102
113,3127,4637,157,22,0.30103522282540085,102
114,3124,4639,158,21,0.3007827294533519,102
115,3122,4640,159,21,0.30062492109582123,102
116,3074,4686,161,21,0.2961431637419517,102
117,3060,4697,164,31,0.29491225855321296,103
118,3061,4692,168,19,0.29513319025375584,103
119,3022,4729,170,20,0.2915035980305517,103
120,3019,4732,170,22,0.2912195429869966,103
121,3023,4725,173,19,0.2916929680595884,103
122,3023,4720,178,24,0.29185077641711904,103
123,3005,4735,181,25,0.2902411311703068,104
124,3006,4733,182,20,0.29036737785633127,104
125,3006,4732,183,15,0.2903989395278374,105
126,3008,4727,186,9,0.2906829945713925,105
127,3007,4724,190,21,0.29071455624289866,105
128,3007,4722,192,22,0.2907776795859109,105
129,3006,4722,193,26,0.29071455624289866,105
130,3006,4721,194,19,0.29074611791440474,105
131,3005,4718,198,16,0.2907776795859109,105
132,2992,4727,202,17,0.2896730210831966,106
133,2990,4726,205,15,0.2895783360686782,106
134,2984,4732,205,19,0.289010225981568,106
135,2984,4731,206,15,0.2890417876530741,106
136,2977,4735,209,27,0.28847367756596387,106
137,2977,4732,212,23,0.28856836258048224,106
138,2979,4727,215,21,0.28885241762403735,106
139,2980,4725,216,23,0.28897866431006186,106
140,2978,4726,217,27,0.28882085595253126,106
141,2978,4724,219,19,0.2888839792955435,106
142,2980,4720,221,17,0.28913647266759246,106
143,2979,4719,223,23,0.2891049109960864,106
144,2951,4742,228,17,0.2866115389471027,106
145,2956,4733,232,18,0.2872112107057189,106
146,2957,4731,233,21,0.2873374573917435,106
147,2959,4728,234,18,0.2875583890922863,106
148,2943,4743,235,24,0.28607499053149854,106
149,2939,4743,239,14,0.2858224971594496,107
150,2937,4739,245,12,0.2858224971594496,107
151,2936,4739,246,22,0.28575937381643735,107
152,2935,4736,250,19,0.2857909354879434,107
153,2891,4780,250,25,0.2816247948491352,107
154,2882,4786,253,27,0.28086731473298826,107
155,2874,4791,256,20,0.28020451963135967,107
156,2872,4790,259,26,0.2801098346168413,107
157,2875,4784,262,20,0.2804885746749148,107
158,2870,4789,262,20,0.28001514960232293,107
