,number_susceptible,number_infected,number_resistant
0,7895,26,0
1,7893,28,0
2,7891,30,0
3,7890,31,0
4,7888,33,0
5,7887,34,0
6,7886,35,0
7,7883,38,0
8,7881,40,0
9,7878,43,0
10,7877,43,1
11,7874,46,1
